,CLIENT_ID,ins_x,symbol,exp,strk,opt,StockName,NetQty,ClPrice,ClAmt,Exposure_Mrg,Span_Mrg,Total_Margin,%_Margin,Token,ins_y,strk1_x,ins,strk1_y,close
999,14275,OPTSTK,RELIANCE,20221124,2700.00,CE,EO CE RELIANCE 24Nov22 2700.0000,2250,2602.45,5855513,0.0,0.0,0.0,0.0,120742,OPTSTK,2700.0,OPTSTK,2700.0,39.6
1000,14275,OPTSTK,RELIANCE,20221124,2720.00,CE,EO CE RELIANCE 24Nov22 2720.0000,-1000,2602.45,2602450,91085.75,0.0,91085.75,3.5,120744,OPTSTK,2720.0,OPTSTK,2720.0,53.65
1001,14275,OPTSTK,RELIANCE,20221124,2740.00,CE,EO CE RELIANCE 24Nov22 2740.0000,13000,2602.45,33831850,0.0,0.0,0.0,0.0,120746,OPTSTK,2740.0,OPTSTK,2740.0,49.25
1002,14275,OPTSTK,RELIANCE,20221124,2800.00,CE,EO CE RELIANCE 24Nov22 2800.0000,-3500,2602.45,9108575,318800.13,0.0,318800.13,3.5,120752,OPTSTK,2800.0,OPTSTK,2800.0,27.25
1003,14275,OPTSTK,RELIANCE,20221124,2900.00,CE,EO CE RELIANCE 24Nov22 2900.0000,6000,2602.45,15614700,0.0,0.0,0.0,0.0,120762,OPTSTK,2900.0,OPTSTK,2900.0,24.3
1004,14275,OPTSTK,RELIANCE,20221229,2900.00,CE,EO CE RELIANCE 29Dec22 2900.0000,-2500,2617.45,6543625,229026.88,0.0,229026.88,3.5,142117,OPTSTK,2900.0,OPTSTK,2900.0,0.0
1005,14275,OPTSTK,RELIANCE,20221229,3000.00,CE,EO CE RELIANCE 29Dec22 3000.0000,-5000,2617.45,13087250,458053.75,0.0,458053.75,3.5,142127,OPTSTK,3000.0,OPTSTK,3000.0,0.0
1006,14275,OPTSTK,RELIANCE,20221124,2400.00,PE,EO PE RELIANCE 24Nov22 2400.0000,2500,2602.45,6506125,0.0,0.0,0.0,0.0,120713,OPTSTK,2400.0,OPTSTK,2400.0,82.95
1007,14275,OPTSTK,RELIANCE,20221124,2420.00,PE,EO PE RELIANCE 24Nov22 2420.0000,2500,2602.45,6506125,0.0,0.0,0.0,0.0,120715,OPTSTK,2420.0,OPTSTK,2420.0,117.25
1008,14275,OPTSTK,RELIANCE,20221124,2480.00,PE,EO PE RELIANCE 24Nov22 2480.0000,1000,2602.45,2602450,0.0,0.0,0.0,0.0,120721,OPTSTK,2480.0,OPTSTK,2480.0,147.65
1009,14275,OPTSTK,RELIANCE,20221124,2500.00,PE,EO PE RELIANCE 24Nov22 2500.0000,4000,2602.45,10409800,0.0,0.0,0.0,0.0,120723,OPTSTK,2500.0,OPTSTK,2500.0,133.2
1010,14275,OPTSTK,RELIANCE,20221124,2540.00,PE,EO PE RELIANCE 24Nov22 2540.0000,-5000,2602.45,13012250,455428.75,0.0,455428.75,3.5,120727,OPTSTK,2540.0,OPTSTK,2540.0,182.05
1011,14275,OPTSTK,RELIANCE,20221229,2500.00,PE,EO PE RELIANCE 29Dec22 2500.0000,-500,2617.45,1308725,45805.38,0.0,45805.38,3.5,142078,OPTSTK,2500.0,OPTSTK,2500.0,0.0
1012,14275,FUTSTK,SAIL,20221124, , ,EF SAIL 24Nov22,-162000,82.9,13429800,470043.0,1771380.0,2241423.0,16.69,53897,FUTSTK,0.0,FUTSTK,0.0,78.35
1013,14275,OPTSTK,SAIL,20221124,85.00,CE,EO CE SAIL 24Nov22 85.0000,84000,82.9,6963600,0.0,0.0,0.0,0.0,121322,OPTSTK,85.0,OPTSTK,85.0,4.5
1014,14275,FUTSTK,SBICARD,20221124, , ,EF SBICARD 24Nov22,12000,813.2,9758400,341544.0,1674480.0,2016024.0,20.66,53898,FUTSTK,0.0,FUTSTK,0.0,924.95
1015,14275,FUTSTK,SBIN,20221124, , ,EF SBIN 24Nov22,18000,599.9,10798200,377937.0,57711120.0,58089057.0,537.95,53900,FUTSTK,0.0,FUTSTK,0.0,556.2
1016,14275,FUTSTK,SBIN,20221229, , ,EF SBIN 29Dec22,588000,603.2,354681600,12413856.0,0.0,12413856.0,3.5,68756,FUTSTK,0.0,FUTSTK,0.0,0.0
1017,14275,OPTSTK,SBIN,20221124,600.00,CE,EO CE SBIN 24Nov22 600.0000,-3000,599.9,1799700,62989.5,0.0,62989.5,3.5,122911,OPTSTK,600.0,OPTSTK,600.0,16.6
1018,14275,OPTSTK,SBIN,20221124,615.00,CE,EO CE SBIN 24Nov22 615.0000,7500,599.9,4499250,0.0,0.0,0.0,0.0,122917,OPTSTK,615.0,OPTSTK,615.0,12.9
1019,14275,OPTSTK,SBIN,20221124,650.00,CE,EO CE SBIN 24Nov22 650.0000,-3000,599.9,1799700,62989.5,0.0,62989.5,3.5,122931,OPTSTK,650.0,OPTSTK,650.0,0.0
1020,14275,OPTSTK,SBIN,20221124,610.00,PE,EO PE SBIN 24Nov22 610.0000,-1500,599.9,899850,31494.75,0.0,31494.75,3.5,122916,OPTSTK,610.0,OPTSTK,610.0,67.3
1021,14275,OPTSTK,SHREECEM,20221124,26000.00,CE,EO CE SHREECEM 24Nov22 26000.0000,-2300,23252.45,53480635,1871822.23,0.0,1871822.23,3.5,124366,OPTSTK,26000.0,OPTSTK,26000.0,168.05
1022,14275,OPTSTK,SHREECEM,20221124,21500.00,PE,EO PE SHREECEM 24Nov22 21500.0000,425,23252.45,9882291,0.0,3903498.0,3903498.0,39.5,124331,OPTSTK,21500.0,OPTSTK,21500.0,1322.65
1023,14275,OPTSTK,SHREECEM,20221124,22000.00,PE,EO PE SHREECEM 24Nov22 22000.0000,100,23252.45,2325245,0.0,0.0,0.0,0.0,124335,OPTSTK,22000.0,OPTSTK,22000.0,1604.85
1024,14275,FUTSTK,SRF,20221124, , ,EF SRF 24Nov22,1125,2375.1,2671988,93519.58,-439837.5,-346317.92,-12.96,53911,FUTSTK,0.0,FUTSTK,0.0,2606.6
1025,14275,OPTSTK,SRF,20221124,2450.00,CE,EO CE SRF 24Nov22 2450.0000,375,2375.1,890663,0.0,0.0,0.0,0.0,124638,OPTSTK,2450.0,OPTSTK,2450.0,264.45
1026,14275,OPTSTK,SRF,20221124,2500.00,CE,EO CE SRF 24Nov22 2500.0000,3750,2375.1,8906625,0.0,0.0,0.0,0.0,124640,OPTSTK,2500.0,OPTSTK,2500.0,236.25
1027,14275,OPTSTK,SRF,20221124,2600.00,CE,EO CE SRF 24Nov22 2600.0000,3750,2375.1,8906625,0.0,0.0,0.0,0.0,124644,OPTSTK,2600.0,OPTSTK,2600.0,186.25
1028,14275,OPTSTK,SRF,20221229,2600.00,CE,EO CE SRF 29Dec22 2600.0000,750,2390.4,1792800,0.0,0.0,0.0,0.0,143293,OPTSTK,2600.0,OPTSTK,2600.0,0.0
1029,14275,OPTSTK,SRF,20221124,2400.00,PE,EO PE SRF 24Nov22 2400.0000,1500,2375.1,3562650,0.0,0.0,0.0,0.0,124637,OPTSTK,2400.0,OPTSTK,2400.0,98.15
1030,14275,OPTSTK,SRF,20221124,2500.00,PE,EO PE SRF 24Nov22 2500.0000,3000,2375.1,7125300,0.0,0.0,0.0,0.0,124641,OPTSTK,2500.0,OPTSTK,2500.0,138.55
1031,14275,OPTSTK,SRF,20221229,2200.00,PE,EO PE SRF 29Dec22 2200.0000,750,2390.4,1792800,0.0,0.0,0.0,0.0,143278,OPTSTK,2200.0,OPTSTK,2200.0,0.0
1032,14275,FUTSTK,SUNPHARMA,20221124, , ,EF SUNPHARMA 24Nov22,700,1022.7,715890,25056.15,100709.0,125765.15,17.57,53938,FUTSTK,0.0,FUTSTK,0.0,926.1
1033,14275,OPTSTK,SUNPHARMA,20221124,1020.00,CE,EO CE SUNPHARMA 24Nov22 1020.0000,-700,1022.7,715890,25056.15,0.0,25056.15,3.5,125036,OPTSTK,1020.0,OPTSTK,1020.0,17.4
1034,14275,OPTSTK,SUNPHARMA,20221124,1050.00,CE,EO CE SUNPHARMA 24Nov22 1050.0000,-3500,1022.7,3579450,125280.75,0.0,125280.75,3.5,125042,OPTSTK,1050.0,OPTSTK,1050.0,11.85
1035,14275,OPTSTK,SUNPHARMA,20221124,1060.00,CE,EO CE SUNPHARMA 24Nov22 1060.0000,-2800,1022.7,2863560,100224.6,0.0,100224.6,3.5,125044,OPTSTK,1060.0,OPTSTK,1060.0,10.35
1036,14275,OPTSTK,SUNPHARMA,20221124,1080.00,CE,EO CE SUNPHARMA 24Nov22 1080.0000,3500,1022.7,3579450,0.0,0.0,0.0,0.0,125048,OPTSTK,1080.0,OPTSTK,1080.0,7.85
1037,14275,OPTSTK,SUNPHARMA,20221124,1090.00,CE,EO CE SUNPHARMA 24Nov22 1090.0000,4200,1022.7,4295340,0.0,0.0,0.0,0.0,125050,OPTSTK,1090.0,OPTSTK,1090.0,6.85
1038,14275,OPTSTK,SUNPHARMA,20221124,1100.00,CE,EO CE SUNPHARMA 24Nov22 1100.0000,7000,1022.7,7158900,0.0,0.0,0.0,0.0,125052,OPTSTK,1100.0,OPTSTK,1100.0,5.9
1039,14275,OPTSTK,SUNTV,20221124,550.00,CE,EO CE SUNTV 24Nov22 550.0000,-4500,479.9,2159550,302337.0,180315.0,482652.0,22.35,125158,OPTSTK,550.0,OPTSTK,550.0,20.45
1040,14275,FUTSTK,SYNGENE,20221124, , ,EF SYNGENE 24Nov22,-13000,608.9,7915700,277049.5,76910.0,353959.5,4.47,53940,FUTSTK,0.0,FUTSTK,0.0,561.7
1041,14275,OPTSTK,SYNGENE,20221124,630.00,CE,EO CE SYNGENE 24Nov22 630.0000,3000,608.9,1826700,0.0,0.0,0.0,0.0,125362,OPTSTK,630.0,OPTSTK,630.0,11.5
1042,14275,OPTSTK,SYNGENE,20221124,650.00,CE,EO CE SYNGENE 24Nov22 650.0000,50000,608.9,30445000,0.0,0.0,0.0,0.0,125366,OPTSTK,650.0,OPTSTK,650.0,8.05
1043,14275,OPTSTK,SYNGENE,20221124,600.00,PE,EO PE SYNGENE 24Nov22 600.0000,-14000,608.9,8524600,298361.0,0.0,298361.0,3.5,125357,OPTSTK,600.0,OPTSTK,600.0,56.85
1044,14275,FUTSTK,TATACHEM,20221124, , ,EF TATACHEM 24Nov22,-13500,1050.45,14181075,744506.44,1359745.0,2104251.44,14.84,53941,FUTSTK,0.0,FUTSTK,0.0,1145.3
1045,14275,OPTSTK,TATACHEM,20221124,1080.00,CE,EO CE TATACHEM 24Nov22 1080.0000,500,1050.45,525225,0.0,0.0,0.0,0.0,125478,OPTSTK,1080.0,OPTSTK,1080.0,120.8
1046,14275,OPTSTK,TATACHEM,20221124,1090.00,CE,EO CE TATACHEM 24Nov22 1090.0000,-1500,1050.45,1575675,82722.94,0.0,82722.94,5.25,125480,OPTSTK,1090.0,OPTSTK,1090.0,115.1
1047,14275,OPTSTK,TATACHEM,20221124,1100.00,CE,EO CE TATACHEM 24Nov22 1100.0000,-8500,1050.45,8928825,468763.31,0.0,468763.31,5.25,125482,OPTSTK,1100.0,OPTSTK,1100.0,109.6
1048,14275,OPTSTK,TATACHEM,20221124,1110.00,CE,EO CE TATACHEM 24Nov22 1110.0000,-6500,1050.45,6827925,358466.06,0.0,358466.06,5.25,125484,OPTSTK,1110.0,OPTSTK,1110.0,104.25
1049,14275,OPTSTK,TATACHEM,20221124,1120.00,CE,EO CE TATACHEM 24Nov22 1120.0000,3000,1050.45,3151350,0.0,0.0,0.0,0.0,125486,OPTSTK,1120.0,OPTSTK,1120.0,99.1
1050,14275,OPTSTK,TATACHEM,20221124,1130.00,CE,EO CE TATACHEM 24Nov22 1130.0000,8000,1050.45,8403600,0.0,0.0,0.0,0.0,125488,OPTSTK,1130.0,OPTSTK,1130.0,94.15
1051,14275,OPTSTK,TATACHEM,20221124,1140.00,CE,EO CE TATACHEM 24Nov22 1140.0000,4500,1050.45,4727025,0.0,0.0,0.0,0.0,125490,OPTSTK,1140.0,OPTSTK,1140.0,89.4
1052,14275,OPTSTK,TATACHEM,20221124,1150.00,CE,EO CE TATACHEM 24Nov22 1150.0000,1000,1050.45,1050450,0.0,0.0,0.0,0.0,125492,OPTSTK,1150.0,OPTSTK,1150.0,84.8
1053,14275,OPTSTK,TATACHEM,20221124,1160.00,CE,EO CE TATACHEM 24Nov22 1160.0000,17500,1050.45,18382875,0.0,0.0,0.0,0.0,125494,OPTSTK,1160.0,OPTSTK,1160.0,80.4
1054,14275,OPTSTK,TATACHEM,20221124,1170.00,CE,EO CE TATACHEM 24Nov22 1170.0000,5500,1050.45,5777475,0.0,0.0,0.0,0.0,125496,OPTSTK,1170.0,OPTSTK,1170.0,76.15
1055,14275,OPTSTK,TATACHEM,20221124,1000.00,PE,EO PE TATACHEM 24Nov22 1000.0000,-2000,1050.45,2100900,110297.25,0.0,110297.25,5.25,125463,OPTSTK,1000.0,OPTSTK,1000.0,28.5
1056,14275,OPTSTK,TATACHEM,20221124,1050.00,PE,EO PE TATACHEM 24Nov22 1050.0000,-5000,1050.45,5252250,275743.13,0.0,275743.13,5.25,125473,OPTSTK,1050.0,OPTSTK,1050.0,43.95
1057,14275,OPTSTK,TATACHEM,20221124,1060.00,PE,EO PE TATACHEM 24Nov22 1060.0000,-4500,1050.45,4727025,248168.81,0.0,248168.81,5.25,125475,OPTSTK,1060.0,OPTSTK,1060.0,47.6
1058,14275,OPTSTK,TATACHEM,20221124,1080.00,PE,EO PE TATACHEM 24Nov22 1080.0000,-1500,1050.45,1575675,82722.94,0.0,82722.94,5.25,125479,OPTSTK,1080.0,OPTSTK,1080.0,55.45
1059,14275,OPTSTK,TATACHEM,20221124,1100.00,PE,EO PE TATACHEM 24Nov22 1100.0000,-1000,1050.45,1050450,55148.63,0.0,55148.63,5.25,125483,OPTSTK,1100.0,OPTSTK,1100.0,64.05
1060,14275,FUTSTK,TATACONSUM,20221124, , ,EF TATACONSUM 24Nov22,-8100,770.8,6243480,218521.8,930285.0,1148806.8,18.4,53943,FUTSTK,0.0,FUTSTK,0.0,791.45
1061,14275,FUTSTK,TATAMOTORS,20221124, , ,EF TATAMOTORS 24Nov22,-8550,433.15,3703433,129620.16,379976.25,509596.41,13.76,53960,FUTSTK,0.0,FUTSTK,0.0,426.9
1062,14275,OPTSTK,TATAMOTORS,20221124,430.00,CE,EO CE TATAMOTORS 24Nov22 430.0000,-9975,433.15,4320671,151223.49,0.0,151223.49,3.5,125918,OPTSTK,430.0,OPTSTK,430.0,34.85
1063,14275,OPTSTK,TATAMOTORS,20221124,440.00,CE,EO CE TATAMOTORS 24Nov22 440.0000,-4275,433.15,1851716,64810.06,0.0,64810.06,3.5,125920,OPTSTK,440.0,OPTSTK,440.0,30.65
1064,14275,OPTSTK,TATAMOTORS,20221124,450.00,CE,EO CE TATAMOTORS 24Nov22 450.0000,2850,433.15,1234478,0.0,0.0,0.0,0.0,125922,OPTSTK,450.0,OPTSTK,450.0,26.85
1065,14275,OPTSTK,TATAMOTORS,20221124,455.00,CE,EO CE TATAMOTORS 24Nov22 455.0000,9975,433.15,4320671,0.0,0.0,0.0,0.0,144384,OPTSTK,455.0,OPTSTK,455.0,0.0
1066,14275,OPTSTK,TATAMOTORS,20221124,460.00,CE,EO CE TATAMOTORS 24Nov22 460.0000,19950,433.15,8641343,0.0,0.0,0.0,0.0,125924,OPTSTK,460.0,OPTSTK,460.0,23.45
1067,14275,OPTSTK,TATAMOTORS,20221124,470.00,CE,EO CE TATAMOTORS 24Nov22 470.0000,-7125,433.15,3086194,108016.79,0.0,108016.79,3.5,125926,OPTSTK,470.0,OPTSTK,470.0,20.4
1068,14275,OPTSTK,TATAMOTORS,20221124,380.00,PE,EO PE TATAMOTORS 24Nov22 380.0000,1425,433.15,617239,0.0,0.0,0.0,0.0,125909,OPTSTK,380.0,OPTSTK,380.0,10.0
1069,14275,OPTSTK,TATAMOTORS,20221229,380.00,PE,EO PE TATAMOTORS 29Dec22 380.0000,2850,434.6,1238610,0.0,0.0,0.0,0.0,144475,OPTSTK,380.0,OPTSTK,380.0,0.0
1070,14275,FUTSTK,TATAPOWER,20221124, , ,EF TATAPOWER 24Nov22,-43875,225.15,9878456,345745.96,1351856.25,1697602.21,17.18,53961,FUTSTK,0.0,FUTSTK,0.0,226.8
1071,14275,FUTSTK,TATAPOWER,20221229, , ,EF TATAPOWER 29Dec22,-3375,226.55,764606,26761.21,0.0,26761.21,3.5,68777,FUTSTK,0.0,FUTSTK,0.0,0.0
1072,14275,OPTSTK,TATAPOWER,20221124,225.00,CE,EO CE TATAPOWER 24Nov22 225.0000,-3375,225.15,759881,26595.84,0.0,26595.84,3.5,125994,OPTSTK,225.0,OPTSTK,225.0,19.45
1073,14275,OPTSTK,TATAPOWER,20221124,240.00,CE,EO CE TATAPOWER 24Nov22 240.0000,3375,225.15,759881,0.0,0.0,0.0,0.0,126000,OPTSTK,240.0,OPTSTK,240.0,13.3
1074,14275,OPTSTK,TATAPOWER,20221124,245.00,CE,EO CE TATAPOWER 24Nov22 245.0000,94500,225.15,21276675,0.0,0.0,0.0,0.0,126002,OPTSTK,245.0,OPTSTK,245.0,11.65
1075,14275,OPTSTK,TATAPOWER,20221124,250.00,CE,EO CE TATAPOWER 24Nov22 250.0000,-40500,225.15,9118575,319150.13,0.0,319150.13,3.5,126004,OPTSTK,250.0,OPTSTK,250.0,10.2
1076,14275,OPTSTK,TATAPOWER,20221124,260.00,CE,EO CE TATAPOWER 24Nov22 260.0000,-6750,225.15,1519763,53191.71,0.0,53191.71,3.5,126008,OPTSTK,260.0,OPTSTK,260.0,7.7
1077,14275,OPTSTK,TATAPOWER,20221229,260.00,CE,EO CE TATAPOWER 29Dec22 260.0000,-23625,226.55,5352244,187328.54,0.0,187328.54,3.5,144628,OPTSTK,260.0,OPTSTK,260.0,0.0
1078,14275,OPTSTK,TATAPOWER,20221124,210.00,PE,EO PE TATAPOWER 24Nov22 210.0000,6750,225.15,1519763,0.0,0.0,0.0,0.0,125989,OPTSTK,210.0,OPTSTK,210.0,10.8
1079,14275,FUTSTK,TATASTEEL,20221124, , ,EF TATASTEEL 24Nov22,-17000,106.9,1817300,63605.5,484967.5,548573.0,30.19,53964,FUTSTK,0.0,FUTSTK,0.0,105.4
1080,14275,FUTSTK,TATASTEEL,20221229, , ,EF TATASTEEL 29Dec22,-4250,107.5,456875,15990.63,0.0,15990.63,3.5,68778,FUTSTK,0.0,FUTSTK,0.0,0.0
1081,14275,OPTSTK,TATASTEEL,20221124,88.00,PE,EO PE TATASTEEL 24Nov22 88.0000,-4250,106.9,454325,15901.38,0.0,15901.38,3.5,126057,OPTSTK,88.0,OPTSTK,88.0,2.1
1082,14275,OPTSTK,TATASTEEL,20221124,90.00,PE,EO PE TATASTEEL 24Nov22 90.0000,8500,106.9,908650,0.0,0.0,0.0,0.0,126059,OPTSTK,90.0,OPTSTK,90.0,2.55
1083,14275,OPTSTK,TATASTEEL,20221124,95.00,PE,EO PE TATASTEEL 24Nov22 95.0000,-4250,106.9,454325,15901.38,0.0,15901.38,3.5,144781,OPTSTK,95.0,OPTSTK,95.0,0.0
1084,14275,FUTSTK,TCS,20221124, , ,EF TCS 24Nov22,-13800,3364.25,46426650,1624932.75,3536647.25,5161580.0,11.12,53965,FUTSTK,0.0,FUTSTK,0.0,3011.85
1085,14275,OPTSTK,TCS,20221124,3220.00,CE,EO CE TCS 24Nov22 3220.0000,-150,3364.25,504638,17662.33,0.0,17662.33,3.5,126252,OPTSTK,3220.0,OPTSTK,3220.0,68.75
1086,14275,OPTSTK,TCS,20221124,3440.00,CE,EO CE TCS 24Nov22 3440.0000,7800,3364.25,26241150,0.0,0.0,0.0,0.0,126274,OPTSTK,3440.0,OPTSTK,3440.0,27.1
1087,14275,OPTSTK,TCS,20221124,3500.00,CE,EO CE TCS 24Nov22 3500.0000,-600,3364.25,2018550,70649.25,0.0,70649.25,3.5,126280,OPTSTK,3500.0,OPTSTK,3500.0,25.35
1088,14275,OPTSTK,TCS,20221124,3600.00,CE,EO CE TCS 24Nov22 3600.0000,1500,3364.25,5046375,0.0,0.0,0.0,0.0,126290,OPTSTK,3600.0,OPTSTK,3600.0,21.0
1089,14275,OPTSTK,TCS,20230125,3600.00,CE,EO CE TCS 25Jan23 3600.0000,-700,3394.65,2376255,83168.93,0.0,83168.93,3.5,151523,OPTSTK,3600.0,OPTSTK,3600.0,0.0
1090,14275,OPTSTK,TCS,20221229,3600.00,CE,EO CE TCS 29Dec22 3600.0000,750,3384.6,2538450,0.0,0.0,0.0,0.0,145184,OPTSTK,3600.0,OPTSTK,3600.0,0.0
1091,14275,OPTSTK,TCS,20221124,3100.00,PE,EO PE TCS 24Nov22 3100.0000,1050,3364.25,3532463,0.0,0.0,0.0,0.0,126241,OPTSTK,3100.0,OPTSTK,3100.0,193.95
1092,14275,OPTSTK,TCS,20221124,3200.00,PE,EO PE TCS 24Nov22 3200.0000,-1200,3364.25,4037100,141298.5,0.0,141298.5,3.5,126251,OPTSTK,3200.0,OPTSTK,3200.0,259.8
1093,14275,OPTSTK,TCS,20221124,3300.00,PE,EO PE TCS 24Nov22 3300.0000,-450,3364.25,1513913,52986.96,0.0,52986.96,3.5,126261,OPTSTK,3300.0,OPTSTK,3300.0,334.35
1094,14275,OPTSTK,TCS,20221229,3200.00,PE,EO PE TCS 29Dec22 3200.0000,150,3384.6,507690,0.0,0.0,0.0,0.0,145145,OPTSTK,3200.0,OPTSTK,3200.0,0.0
1095,14275,FUTSTK,TECHM,20221124, , ,EF TECHM 24Nov22,-2400,1068.55,2564520,89758.2,389172.0,478930.2,18.68,53966,FUTSTK,0.0,FUTSTK,0.0,1032.3
1096,14275,OPTSTK,TECHM,20221124,1140.00,CE,EO CE TECHM 24Nov22 1140.0000,-1200,1068.55,1282260,44879.1,0.0,44879.1,3.5,126458,OPTSTK,1140.0,OPTSTK,1140.0,32.3
1097,14275,OPTSTK,TECHM,20221124,1180.00,CE,EO CE TECHM 24Nov22 1180.0000,2400,1068.55,2564520,0.0,0.0,0.0,0.0,126462,OPTSTK,1180.0,OPTSTK,1180.0,23.05
1098,14275,FUTSTK,TITAN,20221124, , ,EF TITAN 24Nov22,-60750,2655.7,161333775,5646682.13,21477772.5,27124454.63,16.81,53967,FUTSTK,0.0,FUTSTK,0.0,2698.95
1099,14275,FUTSTK,TITAN,20221229, , ,EF TITAN 29Dec22,-375,2669.75,1001156,35040.46,0.0,35040.46,3.5,68786,FUTSTK,0.0,FUTSTK,0.0,0.0
1100,14275,OPTSTK,TITAN,20221124,2660.00,CE,EO CE TITAN 24Nov22 2660.0000,1875,2655.7,4979438,0.0,0.0,0.0,0.0,126606,OPTSTK,2660.0,OPTSTK,2660.0,181.4
1101,14275,OPTSTK,TITAN,20221124,2700.00,CE,EO CE TITAN 24Nov22 2700.0000,-1500,2655.7,3983550,139424.25,0.0,139424.25,3.5,126610,OPTSTK,2700.0,OPTSTK,2700.0,162.05
1102,14275,OPTSTK,TITAN,20221124,2720.00,CE,EO CE TITAN 24Nov22 2720.0000,-3750,2655.7,9958875,348560.63,0.0,348560.63,3.5,126612,OPTSTK,2720.0,OPTSTK,2720.0,152.95
1103,14275,OPTSTK,TITAN,20221124,2740.00,CE,EO CE TITAN 24Nov22 2740.0000,-375,2655.7,995888,34856.08,0.0,34856.08,3.5,126614,OPTSTK,2740.0,OPTSTK,2740.0,144.2
1104,14275,OPTSTK,TITAN,20221124,2780.00,CE,EO CE TITAN 24Nov22 2780.0000,3750,2655.7,9958875,0.0,0.0,0.0,0.0,126618,OPTSTK,2780.0,OPTSTK,2780.0,127.85
1105,14275,OPTSTK,TITAN,20221124,2800.00,CE,EO CE TITAN 24Nov22 2800.0000,15375,2655.7,40831388,0.0,0.0,0.0,0.0,126620,OPTSTK,2800.0,OPTSTK,2800.0,120.25
1106,14275,OPTSTK,TITAN,20221124,2840.00,CE,EO CE TITAN 24Nov22 2840.0000,750,2655.7,1991775,0.0,0.0,0.0,0.0,126624,OPTSTK,2840.0,OPTSTK,2840.0,106.05
1107,14275,FUTSTK,TORNTPOWER,20221124, , ,EF TORNTPOWER 24Nov22,-19500,511.95,9983025,349405.88,52965.0,402370.88,4.03,53969,FUTSTK,0.0,FUTSTK,0.0,527.1
1108,14275,OPTSTK,TORNTPOWER,20221124,520.00,CE,EO CE TORNTPOWER 24Nov22 520.0000,21000,511.95,10750950,0.0,0.0,0.0,0.0,126802,OPTSTK,520.0,OPTSTK,520.0,36.05
1109,14275,OPTSTK,TORNTPOWER,20221124,530.00,CE,EO CE TORNTPOWER 24Nov22 530.0000,9000,511.95,4607550,0.0,0.0,0.0,0.0,126804,OPTSTK,530.0,OPTSTK,530.0,31.35
1110,14275,OPTSTK,TORNTPOWER,20221124,540.00,CE,EO CE TORNTPOWER 24Nov22 540.0000,-6000,511.95,3071700,107509.5,0.0,107509.5,3.5,126806,OPTSTK,540.0,OPTSTK,540.0,27.05
1111,14275,OPTSTK,TORNTPOWER,20221124,480.00,PE,EO PE TORNTPOWER 24Nov22 480.0000,-6000,511.95,3071700,107509.5,0.0,107509.5,3.5,126795,OPTSTK,480.0,OPTSTK,480.0,13.3
1112,14275,OPTSTK,TORNTPOWER,20221124,500.00,PE,EO PE TORNTPOWER 24Nov22 500.0000,-3000,511.95,1535850,53754.75,0.0,53754.75,3.5,126799,OPTSTK,500.0,OPTSTK,500.0,20.2
1113,14275,FUTSTK,TRENT,20221124, , ,EF TRENT 24Nov22,-6525,1400.8,9140220,319907.7,345846.75,665754.45,7.28,53970,FUTSTK,0.0,FUTSTK,0.0,1448.3
1114,14275,OPTSTK,TRENT,20221124,1480.00,CE,EO CE TRENT 24Nov22 1480.0000,3625,1400.8,5077900,0.0,0.0,0.0,0.0,126908,OPTSTK,1480.0,OPTSTK,1480.0,90.2
1115,14275,OPTSTK,TRENT,20221124,1500.00,CE,EO CE TRENT 24Nov22 1500.0000,7975,1400.8,11171380,0.0,0.0,0.0,0.0,126910,OPTSTK,1500.0,OPTSTK,1500.0,82.2
1116,14275,OPTSTK,TRENT,20221124,1360.00,PE,EO PE TRENT 24Nov22 1360.0000,-2175,1400.8,3046740,106635.9,0.0,106635.9,3.5,126897,OPTSTK,1360.0,OPTSTK,1360.0,63.1
1117,14275,OPTSTK,TRENT,20221124,1400.00,PE,EO PE TRENT 24Nov22 1400.0000,-1450,1400.8,2031160,71090.6,0.0,71090.6,3.5,126901,OPTSTK,1400.0,OPTSTK,1400.0,80.15
1118,14275,FUTSTK,TVSMOTOR,20221124, , ,EF TVSMOTOR 24Nov22,-1400,1114.75,1560650,54622.75,-26054.0,28568.75,1.83,53971,FUTSTK,0.0,FUTSTK,0.0,1038.7
1119,14275,OPTSTK,TVSMOTOR,20221124,1120.00,CE,EO CE TVSMOTOR 24Nov22 1120.0000,2800,1114.75,3121300,0.0,0.0,0.0,0.0,127040,OPTSTK,1120.0,OPTSTK,1120.0,37.5
1120,14275,OPTSTK,TVSMOTOR,20221124,1160.00,CE,EO CE TVSMOTOR 24Nov22 1160.0000,-4200,1114.75,4681950,163868.25,0.0,163868.25,3.5,127048,OPTSTK,1160.0,OPTSTK,1160.0,26.85
1121,14275,OPTSTK,TVSMOTOR,20221124,1180.00,CE,EO CE TVSMOTOR 24Nov22 1180.0000,-1400,1114.75,1560650,54622.75,0.0,54622.75,3.5,127052,OPTSTK,1180.0,OPTSTK,1180.0,22.5
1122,14275,OPTSTK,TVSMOTOR,20221124,1190.00,CE,EO CE TVSMOTOR 24Nov22 1190.0000,-2800,1114.75,3121300,109245.5,0.0,109245.5,3.5,127054,OPTSTK,1190.0,OPTSTK,1190.0,20.6
