ClientCode,Exchange,Token,instrument,symbol,expiry,strike,c/p,dayQty,dayValue,LTP,MTM,SerialNO,OpenQty,OpenAmt,netQty,NetValue,FUT_MTM,OPT_MTM,NET_PREM,Prem_Margin,
MDS004,NSEFO,50633,OPTIDX,BANKNIFTY,20221201,43100.0,PE,0,0.0,252.85,0.0,1365,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS005,NSEFO,50633,OPTIDX,BANKNIFTY,20221201,43100.0,PE,0,0.0,252.85,0.0,1366,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS007,NSEFO,50657,OPTIDX,BANKNIFTY,20221201,43400.0,PE,0,0.0,438.85,0.0,1367,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS009,NSEFO,50655,OPTIDX,BANKNIFTY,20221201,43300.0,PE,0,0.0,371.45,0.0,1368,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS010,NSEFO,50655,OPTIDX,BANKNIFTY,20221201,43300.0,PE,0,0.0,371.45,0.0,1369,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50652,OPTIDX,BANKNIFTY,20221201,43300.0,CE,0,0.0,151.3,0.0,1370,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50704,OPTIDX,BANKNIFTY,20221201,45500.0,CE,0,142.5,5.5,0.0,1371,0,0.0,0,142.5,0.0,0.0,-142.5,142.5,
MDS012,NSEFO,50646,OPTIDX,BANKNIFTY,20221201,43200.0,PE,0,0.0,309.15,0.0,1372,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50453,OPTIDX,BANKNIFTY,20221201,40600.0,PE,0,0.0,6.05,0.0,1373,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,286.75,0.0,1374,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50429,OPTIDX,BANKNIFTY,20221201,40400.0,PE,0,0.0,5.7,0.0,1375,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS016,NSEFO,50655,OPTIDX,BANKNIFTY,20221201,43300.0,PE,0,0.0,371.45,0.0,1376,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS016,NSEFO,50633,OPTIDX,BANKNIFTY,20221201,43100.0,PE,0,0.0,252.85,0.0,1377,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MHM01045,NSEFO,63988,FUTSTK,HDFCAMC,20221229,0.0, ,0,0.0,2178.65,0.0,1378,300,-653595.0,300,-653595.0,0.0,0.0,0.0,0.0,
MHM01045,NSEFO,63984,FUTSTK,HAL,20221229,0.0, ,0,0.0,2757.7,0.0,1379,475,-1309907.5,475,-1309907.5,0.0,0.0,0.0,0.0,
MHM01179,NSEFO,68780,FUTSTK,TECHM,20221229,0.0, ,0,0.0,1089.35,0.0,1380,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
MHM01213,NSEFO,64055,FUTSTK,IRCTC,20221229,0.0, ,-7000,5133362,721.4,0.0,1381,13125,-9468375.0,6125,-4335012.5,0.0,0.0,0.0,0.0,
MNTZM002,NSEFO,135351,OPTSTK,L&TFH,20221229,90.0,CE,0,0.0,2.8,0.0,1382,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MNTZM002,NSEFO,135945,OPTSTK,LT,20221229,2100.0,CE,0,0.0,44.2,0.0,1383,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MTJ01010,NSEFO,111978,OPTSTK,BHEL,20221229,74.0,PE,0,0.0,0.9,0.0,1384,10500,-9450.0,10500,-9450.0,0.0,0.0,9450.0,0.0,
MU1TJPP001,NSEFO,63980,FUTSTK,GODREJPROP,20221229,0.0, ,0,0.0,1300.3,0.0,1385,1300,-1690390.0,1300,-1690390.0,0.0,0.0,0.0,0.0,
MU1TJPP001,NSEFO,113070,OPTSTK,BSOFT,20221229,280.0,CE,0,0.0,22.2,0.0,1386,1300,-28860.0,1300,-28860.0,0.0,0.0,28860.0,0.0,
MU1TJPP001,NSEFO,135495,OPTSTK,LAURUSLABS,20221229,440.0,CE,0,0.0,33.9,0.0,1387,900,-30510.0,900,-30510.0,0.0,0.0,30510.0,0.0,
MU1TJPP001,NSEFO,142067,OPTSTK,RELIANCE,20221229,2400.0,CE,0,0.0,240.8,0.0,1388,1750,-421400.0,1750,-421400.0,0.0,0.0,421400.0,0.0,
MU1TJPP001,NSEFO,145144,OPTSTK,TCS,20221229,3200.0,CE,0,0.0,227.85,0.0,1389,1200,-273420.0,1200,-273420.0,0.0,0.0,273420.0,0.0,
6405,NSEFO,63858,FUTSTK,ASHOKLEY,20221229,0.0, ,0,-11749.999999999069,149.95,0.0,1390,-50000,7497499,-50000,7485750,0.0,0.0,0.0,0.0,
6405,NSEFO,63872,FUTSTK,AXISBANK,20221229,0.0, ,0,0.0,893.95,0.0,1391,-710400,635062080,-710400,635062080,0.0,0.0,0.0,0.0,
19738,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,0,0.0,151.95,0.0,1392,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63883,FUTSTK,BHARATFORG,20221229,0.0, ,-3000,2578400,855.25,0.0,1393,5000,-4276250.0,2000,-1697850.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,64033,FUTSTK,INDHOTEL,20221229,0.0, ,-8044,2636219,323.7,0.0,1394,16088,-5207685.6,8044,-2571465.6999999997,0.0,0.0,0.0,0.0,
A0017,NSEFO,68803,FUTSTK,VOLTAS,20221229,0.0, ,0,0.0,837.6,0.0,1395,3500,-2931600.0,3500,-2931600.0,0.0,0.0,0.0,0.0,
A0019,NSEFO,91825,OPTSTK,ADANIPORTS,20221229,780.0,PE,0,0.0,3.95,0.0,1396,-625,2468.75,-625,2468.75,0.0,0.0,-2468.75,0.0,
A0020,NSEFO,68639,FUTSTK,KOTAKBANK,20221229,0.0, ,0,0.0,1947.45,0.0,1397,2000,-3894900.0,2000,-3894900.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68654,FUTSTK,LTTS,20221229,0.0, ,0,0.0,3844.6,0.0,1398,200,-768920.0,200,-768920.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68747,FUTSTK,RAIN,20221229,0.0, ,0,0.0,180.45,0.0,1399,14000,-2526300.0,14000,-2526300.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68752,FUTSTK,RELIANCE,20221229,0.0, ,0,0.0,2636.1,0.0,1400,4000,-10544400.0,4000,-10544400.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68753,FUTSTK,SAIL,20221229,0.0, ,0,0.0,84.05,0.0,1401,90000,-7564500.0,90000,-7564500.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,144611,OPTSTK,TATAPOWER,20221229,215.0,PE,0,0.0,2.3,0.0,1402,-6750,15524.999999999998,-6750,15524.999999999998,0.0,0.0,-15524.999999999998,0.0,
A0020,NSEFO,144613,OPTSTK,TATAPOWER,20221229,220.0,PE,0,0.0,3.65,0.0,1403,-33750,123187.5,-33750,123187.5,0.0,0.0,-123187.5,0.0,
A0020,NSEFO,50664,OPTIDX,BANKNIFTY,20221201,43600.0,CE,-3000,123831.25,72.2,0.0,1404,-400,28880.0,-3400,152711.25,0.0,0.0,-152711.25,123831.25,
A0020,NSEFO,50621,OPTIDX,BANKNIFTY,20221201,43100.0,CE,0,0.0,234.55,0.0,1405,-200,46910.0,-200,46910.0,0.0,0.0,-46910.0,0.0,
A0020,NSEFO,50590,OPTIDX,BANKNIFTY,20221201,42600.0,CE,0,0.0,564.6,0.0,1406,-200,112920.0,-200,112920.0,0.0,0.0,-112920.0,0.0,
A0020,NSEFO,39841,OPTIDX,FINNIFTY,20221129,19400.0,CE,-3000,13600.0,15.0,0.0,1407,3000,-45000.0,0,-31400.0,0.0,0.0,31400.0,13600.0,
A0020,NSEFO,50055,OPTIDX,NIFTY,20221201,18500.0,PE,-1500,117900.0,77.9,0.0,1408,1500,-116850.00000000001,0,1049.9999999999854,0.0,0.0,-1049.9999999999854,117900.0,
A0042,NSEFO,63858,FUTSTK,ASHOKLEY,20221229,0.0, ,0,0.0,149.95,0.0,1409,15000,-2249250.0,15000,-2249250.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,888.3,0.0,1410,32500,-28869750.0,32500,-28869750.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,68722,FUTSTK,NTPC,20221229,0.0, ,0,0.0,171.45,0.0,1411,5700,-977264.9999999999,5700,-977264.9999999999,0.0,0.0,0.0,0.0,
A0042,NSEFO,97275,OPTSTK,APOLLOTYRE,20221229,290.0,PE,0,0.0,7.6,0.0,1412,-7000,53200.0,-7000,53200.0,0.0,0.0,-53200.0,0.0,
A0042,NSEFO,35768,OPTSTK,BHEL,20221229,85.0,CE,0,0.0,3.15,0.0,1413,-10500,33075.0,-10500,33075.0,0.0,0.0,-33075.0,0.0,
A0042,NSEFO,111444,OPTSTK,BHARATFORG,20221229,850.0,PE,0,0.0,24.55,0.0,1414,-4000,98200.0,-4000,98200.0,0.0,0.0,-98200.0,0.0,
A0042,NSEFO,123079,OPTSTK,DRREDDY,20221229,4600.0,CE,0,0.0,53.5,0.0,1415,-250,13375.0,-250,13375.0,0.0,0.0,-13375.0,0.0,
A0042,NSEFO,123681,OPTSTK,EICHERMOT,20221229,3700.0,CE,0,0.0,30.65,0.0,1416,-350,10727.5,-350,10727.5,0.0,0.0,-10727.5,0.0,
A0042,NSEFO,130745,OPTSTK,HDFCBANK,20221229,1700.0,CE,0,0.0,12.6,0.0,1417,1100,-13860.0,1100,-13860.0,0.0,0.0,13860.0,0.0,
A0042,NSEFO,98368,OPTSTK,HAL,20230125,2600.0,PE,0,0.0,114.2,0.0,1418,-5100,582420.0,-5100,582420.0,0.0,0.0,-582420.0,0.0,
A0042,NSEFO,131098,OPTSTK,HINDALCO,20221229,430.0,PE,0,0.0,9.0,0.0,1419,-2150,19350.0,-2150,19350.0,0.0,0.0,-19350.0,0.0,
A0042,NSEFO,132982,OPTSTK,INDHOTEL,20221229,330.0,CE,0,0.0,8.8,0.0,1420,-4022,35393.600000000006,-4022,35393.600000000006,0.0,0.0,-35393.600000000006,0.0,
A0042,NSEFO,133689,OPTSTK,INFY,20221229,1500.0,PE,900,-4680.0,5.05,0.0,1421,-900,4545.0,0,-135.0,0.0,0.0,135.0,-4680.0,
A0042,NSEFO,136389,OPTSTK,M&M,20221229,1300.0,CE,0,0.0,18.25,0.0,1422,-3500,63875.0,-3500,63875.0,0.0,0.0,-63875.0,0.0,
A0042,NSEFO,143562,OPTSTK,SUNPHARMA,20221229,1050.0,PE,0,0.0,42.55,0.0,1423,-2100,89355.0,-2100,89355.0,0.0,0.0,-89355.0,0.0,
A0042,NSEFO,144483,OPTSTK,TATAMOTORS,20221229,400.0,PE,11400,-26219.999999999996,3.05,0.0,1424,-45600,139080.0,-34200,112860.0,0.0,0.0,-112860.0,-26219.999999999996,
A0042,NSEFO,145155,OPTSTK,TCS,20221229,3300.0,PE,0,0.0,29.35,0.0,1425,-750,22012.5,-750,22012.5,0.0,0.0,-22012.5,0.0,
A0042,NSEFO,148932,OPTSTK,TVSMOTOR,20221229,1150.0,CE,0,0.0,6.0,0.0,1426,-1400,8400.0,-1400,8400.0,0.0,0.0,-8400.0,0.0,
A0042,NSEFO,151077,OPTSTK,UPL,20221229,750.0,PE,0,0.0,8.35,0.0,1427,-1300,10855.0,-1300,10855.0,0.0,0.0,-10855.0,0.0,
A0042,NSEFO,151755,OPTSTK,VEDL,20221229,300.0,PE,0,0.0,5.5,0.0,1428,-3100,17050.0,-3100,17050.0,0.0,0.0,-17050.0,0.0,
A0042,NSEFO,152569,OPTSTK,ZEEL,20221229,260.0,PE,0,0.0,8.2,0.0,1429,-6000,49199.99999999999,-6000,49199.99999999999,0.0,0.0,-49199.99999999999,0.0,
A0042,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.0,PE,0,0.0,206.55,0.0,1430,-200,41310.0,-200,41310.0,0.0,0.0,-41310.0,0.0,
A0103,NSEFO,64024,FUTSTK,IDEA,20221229,0.0, ,0,0.0,8.2,0.0,1431,140000,-1148000.0,140000,-1148000.0,0.0,0.0,0.0,0.0,
A0111,NSEFO,124852,OPTSTK,ESCORTS,20221229,2200.0,PE,0,0.0,48.6,0.0,1432,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0119,NSEFO,50022,OPTIDX,NIFTY,20221201,18000.0,PE,-250,1250.0,6.55,0.0,1433,-250,1637.5,-500,2887.5,0.0,0.0,-2887.5,1250.0,
A0120,NSEFO,144522,OPTSTK,TATAMOTORS,20221229,500.0,CE,0,0.0,1.45,0.0,1434,-2850,4132.5,-2850,4132.5,0.0,0.0,-4132.5,0.0,
A2794,NSEFO,90708,OPTSTK,ADANIENT,20221229,4200.0,CE,0,0.0,77.9,0.0,1435,-1000,77900.0,-1000,77900.0,0.0,0.0,-77900.0,0.0,
A2822,NSEFO,50657,OPTIDX,BANKNIFTY,20221201,43400.0,PE,0,0.0,438.85,0.0,1436,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
AHDA465,NSEFO,55515,OPTIDX,BANKNIFTY,20230125,42500.0,PE,0,2827.5,640.35,0.0,1437,0,0.0,0,2827.5,0.0,0.0,-2827.5,2827.5,
AHM0180,NSEFO,68753,FUTSTK,SAIL,20221229,0.0, ,0,0.0,84.05,0.0,1438,12000,-1008600.0,12000,-1008600.0,0.0,0.0,0.0,0.0,
CAV001,NSEFO,50646,OPTIDX,BANKNIFTY,20221201,43200.0,PE,0,0.0,309.15,0.0,1439,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
CB108,NSEFO,50048,OPTIDX,NIFTY,20221201,18450.0,CE,0,0.0,142.1,0.0,1440,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
DKM005,NSEFO,140247,OPTSTK,PERSISTENT,20221229,3900.0,CE,-150,30825.0,200.85,0.0,1441,150,-30127.5,0,697.5,0.0,0.0,-697.5,30825.0,
JAM01080,NSEFO,50652,OPTIDX,BANKNIFTY,20221201,43300.0,CE,0,0.0,151.3,0.0,1442,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
KBS033,NSEFO,50048,OPTIDX,NIFTY,20221201,18450.0,CE,0,0.0,142.1,0.0,1443,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
KH071,NSEFO,68760,FUTSTK,SIEMENS,20221229,0.0, ,0,0.0,2801.05,0.0,1444,550,-1540577.5,550,-1540577.5,0.0,0.0,0.0,0.0,
KH266,NSEFO,68639,FUTSTK,KOTAKBANK,20221229,0.0, ,0,0.0,1947.45,0.0,1445,400,-778980.0,400,-778980.0,0.0,0.0,0.0,0.0,
KL002,NSEFO,50058,OPTIDX,NIFTY,20221201,18600.0,CE,0,-35.000000000000455,59.85,0.0,1446,0,0.0,0,-35.000000000000455,0.0,0.0,35.000000000000455,-35.000000000000455,
KS117,NSEFO,68747,FUTSTK,RAIN,20221229,0.0, ,0,0.0,180.45,0.0,1447,7000,-1263150.0,7000,-1263150.0,0.0,0.0,0.0,0.0,
M0244,NSEFO,50047,OPTIDX,NIFTY,20221201,18400.0,PE,0,0.0,45.4,0.0,1448,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MALZG008,NSEFO,128399,OPTSTK,FEDERALBNK,20221229,135.0,CE,0,0.0,3.85,0.0,1449,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MAN19003,NSEFO,50700,OPTIDX,BANKNIFTY,20221201,44500.0,CE,0,0.0,11.65,0.0,1450,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MAS05019,NSEFO,63877,FUTSTK,BALRAMCHIN,20221229,0.0, ,0,0.0,379.65,0.0,1451,1600,-607440.0,1600,-607440.0,0.0,0.0,0.0,0.0,
MAS44011,NSEFO,68778,FUTSTK,TATASTEEL,20221229,0.0, ,0,0.0,107.35,0.0,1452,4250,-456237.5,4250,-456237.5,0.0,0.0,0.0,0.0,
MASYC007,NSEFO,63890,FUTSTK,BPCL,20221229,0.0, ,0,0.0,327.2,0.0,1453,1800,-588960.0,1800,-588960.0,0.0,0.0,0.0,0.0,
MB1337,NSEFO,41000,OPTIDX,NIFTY,20221229,18500.0,CE,-250,91252.5,341.0,0.0,1454,250,-85250.0,0,6002.5,0.0,0.0,-6002.5,91252.5,
MDS002,NSEFO,144483,OPTSTK,TATAMOTORS,20221229,400.0,PE,1425,-3989.9999999999995,3.05,0.0,1455,-1425,4346.25,0,356.25000000000045,0.0,0.0,-356.25000000000045,-3989.9999999999995,
MDS004,NSEFO,50453,OPTIDX,BANKNIFTY,20221201,40600.0,PE,0,0.0,6.05,0.0,1456,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS005,NSEFO,50704,OPTIDX,BANKNIFTY,20221201,45500.0,CE,0,563.75,5.5,0.0,1457,0,0.0,0,563.75,0.0,0.0,-563.75,563.75,
MDS005,NSEFO,50453,OPTIDX,BANKNIFTY,20221201,40600.0,PE,0,0.0,6.05,0.0,1458,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50012,OPTIDX,NIFTY,20221201,17900.0,PE,5500,-20195.0,4.95,0.0,1459,1000,-4950.0,6500,-25145.0,0.0,0.0,25145.0,-20195.0,
6405,NSEFO,50008,OPTIDX,NIFTY,20221201,17850.0,PE,0,0.0,4.4,0.0,1460,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,50085,OPTIDX,NIFTY,20221201,18900.0,CE,2450,-8565.0,5.3,0.0,1461,400,-2120.0,2850,-10685.0,0.0,0.0,10685.0,-8565.0,
6405,NSEFO,50047,OPTIDX,NIFTY,20221201,18400.0,PE,900,-4560.0,45.4,0.0,1462,2000,-90800.0,2900,-95360.0,0.0,0.0,95360.0,-4560.0,
6405,NSEFO,50044,OPTIDX,NIFTY,20221201,18350.0,PE,-9800,214675.0,34.35,0.0,1463,0,0.0,-9800,214675.0,0.0,0.0,-214675.0,214675.0,
6405,NSEFO,50042,OPTIDX,NIFTY,20221201,18300.0,PE,4200,-72555.0,26.2,0.0,1464,0,0.0,4200,-72555.0,0.0,0.0,72555.0,-72555.0,
6405,NSEFO,49984,OPTIDX,NIFTY,20221201,17500.0,PE,1000,-1980.0,2.2,0.0,1465,0,0.0,1000,-1980.0,0.0,0.0,1980.0,-1980.0,
6405,NSEFO,50040,OPTIDX,NIFTY,20221201,18250.0,PE,-16900,178587.5,19.8,0.0,1466,-2000,39600.0,-18900,218187.5,0.0,0.0,-218187.5,178587.5,
SSM171,NSEFO,146037,OPTSTK,TITAN,20221229,2600.0,PE,-375,19125.0,54.15,0.0,1467,375,-20306.25,0,-1181.25,0.0,0.0,1181.25,19125.0,
SSY333,NSEFO,117985,OPTSTK,CUMMINSIND,20221229,1320.0,CE,0,0.0,96.4,0.0,1468,600,-57840.0,600,-57840.0,0.0,0.0,57840.0,0.0,
TG0331,NSEFO,50606,OPTIDX,BANKNIFTY,20221201,42900.0,CE,0,0.0,347.45,0.0,1469,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
TG0335,NSEFO,50633,OPTIDX,BANKNIFTY,20221201,43100.0,PE,0,0.0,252.85,0.0,1470,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
TM0001,NSEFO,50704,OPTIDX,BANKNIFTY,20221201,45500.0,CE,0,0.0,5.5,0.0,1471,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
TM0001,NSEFO,50453,OPTIDX,BANKNIFTY,20221201,40600.0,PE,0,0.0,6.05,0.0,1472,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
V01037,NSEFO,50646,OPTIDX,BANKNIFTY,20221201,43200.0,PE,0,0.0,309.15,0.0,1473,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
V01037,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,286.75,0.0,1474,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
V18003,NSEFO,50652,OPTIDX,BANKNIFTY,20221201,43300.0,CE,0,0.0,151.3,0.0,1475,-125,18912.5,-125,18912.5,0.0,0.0,-18912.5,0.0,
V22061,NSEFO,50621,OPTIDX,BANKNIFTY,20221201,43100.0,CE,0,0.0,234.55,0.0,1476,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
VRM004,NSEFO,131183,OPTSTK,HINDCOPPER,20221229,115.0,CE,0,0.0,4.85,0.0,1477,4300,-20855.0,4300,-20855.0,0.0,0.0,20855.0,0.0,
VRM148,NSEFO,62939,FUTSTK,ACC,20221229,0.0, ,0,0.0,2530.3,0.0,1478,10000,-25303000.0,10000,-25303000.0,0.0,0.0,0.0,0.0,
VRM155,NSEFO,140585,OPTSTK,PFC,20221229,125.0,CE,0,0.0,13.65,0.0,1479,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
VRM164,NSEFO,35772,OPTSTK,CANBK,20221229,320.0,CE,0,0.0,18.25,0.0,1480,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
ZH035,NSEFO,63878,FUTSTK,BANDHANBNK,20221229,0.0, ,7200,-1623330.0,221.45,0.0,1481,-7200,1594440,0,-28890.0,0.0,0.0,0.0,0.0,
6405,NSEFO,62863,FUTSTK,ABCAPITAL,20221229,0.0, ,0,0.0,136.7,0.0,1482,32400,-4429080.0,32400,-4429080.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63882,FUTSTK,BERGEPAINT,20221229,0.0, ,0,0.0,621.85,0.0,1483,3300,-2052105.0,3300,-2052105.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63931,FUTSTK,CUMMINSIND,20221229,0.0, ,0,0.0,1391.45,0.0,1484,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63956,FUTSTK,ESCORTS,20221229,0.0, ,-2475,5643096,2283.45,0.0,1485,4125,-9419231.25,1650,-3776135.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63961,FUTSTK,EXIDEIND,20221229,0.0, ,10800,-2012760.0,187.5,0.0,1486,7200,-1350000.0,18000,-3362760.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63975,FUTSTK,GMRINFRA,20221229,0.0, ,157500,-6555375.0,41.2,0.0,1487,22500,-927000.0000000001,180000,-7482375.0,0.0,0.0,0.0,0.0,
6405,NSEFO,64008,FUTSTK,HINDUNILVR,20221229,0.0, ,0,0.0,2556.7,0.0,1488,50400,-128857679.99999999,50400,-128857679.99999999,0.0,0.0,0.0,0.0,
6405,NSEFO,64040,FUTSTK,INTELLECT,20221229,0.0, ,0,0.0,448.9,0.0,1489,23250,-10436925.0,23250,-10436925.0,0.0,0.0,0.0,0.0,
6405,NSEFO,64024,FUTSTK,IDEA,20221229,0.0, ,0,0.0,8.2,0.0,1490,280000,-2296000.0,280000,-2296000.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68654,FUTSTK,LTTS,20221229,0.0, ,200,-768000.0,3844.6,0.0,1491,200,-768920.0,400,-1536920.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68664,FUTSTK,MARUTI,20221229,0.0, ,700,-6331010.0,9105.65,0.0,1492,4000,-36422600.0,4700,-42753610.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68700,FUTSTK,MFSL,20221229,0.0, ,3250,-2137915.0,670.5,0.0,1493,-3250,2179125,0,41210.0,0.0,0.0,0.0,0.0,
6405,NSEFO,63908,FUTSTK,COFORGE,20221229,0.0, ,0,0.0,3897.05,0.0,1494,-4800,18705840,-4800,18705840,0.0,0.0,0.0,0.0,
6405,NSEFO,68740,FUTSTK,PFC,20221229,0.0, ,-18600,2627560,137.85,0.0,1495,0,0.0,-18600,2627560,0.0,0.0,0.0,0.0,
6405,NSEFO,68739,FUTSTK,PETRONET,20221229,0.0, ,-3000,637350.0,210.75,0.0,1496,3000,-632250.0,0,5100.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68762,FUTSTK,SRTRANSFIN,20221229,0.0, ,0,0.0,1259.75,0.0,1497,-7200,9070200,-7200,9070200,0.0,0.0,0.0,0.0,
6405,NSEFO,68774,FUTSTK,TATACOMM,20221229,0.0, ,1000,-1310250.0,1309.35,0.0,1498,-1000,1309350,0,-900.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68773,FUTSTK,TATACHEM,20221229,0.0, ,0,0.0,1042.85,0.0,1499,4500,-4692825.0,4500,-4692825.0,0.0,0.0,0.0,0.0,
6405,NSEFO,68822,FUTSTK,WIPRO,20221229,0.0, ,0,0.0,406.8,0.0,1500,25000,-10170000.0,25000,-10170000.0,0.0,0.0,0.0,0.0,
6405,NSEFO,88814,OPTSTK,ABFRL,20221229,350.0,CE,7800,-13000.0,1.25,0.0,1501,39000,-48750.0,46800,-61750.0,0.0,0.0,61750.0,-13000.0,
6405,NSEFO,96871,OPTSTK,APOLLOHOSP,20221229,4700.0,PE,0,-4031.25,117.05,0.0,1502,0,0.0,0,-4031.25,0.0,0.0,4031.25,-4031.25,
6405,NSEFO,97071,OPTSTK,APOLLOHOSP,20221229,5100.0,CE,0,0.0,72.6,0.0,1503,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,99682,OPTSTK,ASTRAL,20221229,1900.0,CE,0,0.0,78.6,0.0,1504,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,110343,OPTSTK,BALRAMCHIN,20221229,370.0,CE,0,0.0,20.25,0.0,1505,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,110345,OPTSTK,BALRAMCHIN,20221229,380.0,CE,0,0.0,15.1,0.0,1506,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,110400,OPTSTK,BANDHANBNK,20221229,210.0,PE,0,0.0,5.0,0.0,1507,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,110402,OPTSTK,BANDHANBNK,20221229,215.0,PE,0,0.0,6.7,0.0,1508,1800,-12060.0,1800,-12060.0,0.0,0.0,12060.0,0.0,
6405,NSEFO,110407,OPTSTK,BANDHANBNK,20221229,230.0,CE,0,0.0,6.3,0.0,1509,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,110415,OPTSTK,BANDHANBNK,20221229,250.0,CE,0,0.0,2.15,0.0,1510,28800,-61920.0,28800,-61920.0,0.0,0.0,61920.0,0.0,
6405,NSEFO,111990,OPTSTK,BHEL,20221229,80.0,PE,0,0.0,2.7,0.0,1511,21000,-56700.00000000001,21000,-56700.00000000001,0.0,0.0,56700.00000000001,0.0,
6405,NSEFO,112483,OPTSTK,BPCL,20221229,360.0,CE,0,5670.0,1.1,0.0,1512,1800,-1980.0000000000002,1800,3690.0,0.0,0.0,-3690.0,5670.0,
6405,NSEFO,113492,OPTSTK,CHAMBLFERT,20221229,320.0,CE,0,0.0,7.6,0.0,1513,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,113422,OPTSTK,CANFINHOME,20221229,550.0,CE,0,0.0,21.1,0.0,1514,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
6405,NSEFO,123685,OPTSTK,EICHERMOT,20221229,3800.0,CE,0,0.0,18.3,0.0,1515,-350,6405.0,-350,6405.0,0.0,0.0,-6405.0,0.0,
6405,NSEFO,124852,OPTSTK,ESCORTS,20221229,2200.0,PE,0,0.0,48.6,0.0,1516,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
