UserID,Symbol,EXPO_Margin,SPAN_Margin,Total_Margin,FUT_MTM,OPT_MTM,FNO_MTM,PRM_MRG,
40218,TATAPOWER,1985385,7815521,9800907,0,0,0.0,0.0,
40218,TATASTEEL,63189,95880,159069,0,0,0.0,0.0,
40218,TCS,195752,563157,758909,0,0,0.0,0.0,
40218,TITAN,306581,756382,1062964,0,0,0.0,0.0,
40218,TORNTPOWER,114765,271380,386145,0,0,0.0,0.0,
40218,TVSMOTOR,228757,502733,731490,0,0,0.0,0.0,
40218,UPL,176801,272077,448878,0,0,0.0,0.0,
40218,VEDL,274765,1014506,1289271,0,0,0.0,0.0,
40218,WIPRO,14098,60680,74778,0,0,0.0,0.0,
40218,ZEEL,108948,515460,624408,0,0,0.0,0.0,
40254A,AXISBANK,298284,747552,1045836,0,0,0.0,0.0,
40254A,BALRAMCHIN,63109,445632,508741,0,0,0.0,0.0,
40254A,DLF,45807,153681,199488,0,0,0.0,0.0,
40254A,HDFC,28154,121962,150116,0,0,0.0,0.0,
40254A,HDFCBANK,31139,125999,157139,0,0,0.0,0.0,
40254A,SBIN,127554,317520,445074,0,0,0.0,0.0,
40254A,TCS,17795,39521,57317,0,0,0.0,0.0,
40254A,WIPRO,14098,13150,27248,0,0,0.0,0.0,
40256,BANKNIFTY,3868555,1620000,5488555,0,0,0.0,0.0,
40258,ESCORTS,88101,482196,570297,0,0,0.0,0.0,
40267,NIFTY,0,75690,75690,0,0,0.0,0.0,
40268,ADANIPORTS,115447,635400,750847,0,0,0.0,0.0,
40276,ITC,0,48000,48000,0,0,0.0,0.0,
40277,BANKNIFTY,429839,2136421,2566260,0,0,0.0,0.0,
40277,NIFTY,111076,447603,558679,0,0,0.0,0.0,
40280,POLYCAB,107104,534768,641872,0,0,0.0,0.0,
40282,ADANIPORTS,904338,4837368,5741707,0,0,0.0,0.0,
40282,GAIL,59726,285846,345572,0,0,0.0,0.0,
40282,GUJGASLTD,86117,325362,411480,0,0,0.0,0.0,
40282,SAIL,87517,576900,664417,0,0,0.0,0.0,
40282,TATAMOTORS,129635,822339,951974,0,0,0.0,0.0,
40282,TATASTEEL,63189,378420,441609,0,0,0.0,0.0,
40282,TCS,88978,364147,453125,0,0,0.0,0.0,
40284,BANKNIFTY,14700510,-1023,14552150,0,0,0.0,-147337.5,
40284,COROMANDEL,90194,409724,499918,0,0,0.0,0.0,
40284,KOTAKBANK,134988,562040,697028,0,0,0.0,0.0,
40284,LT,21658,88632,110290,0,0,0.0,0.0,
40284,MARUTI,31568,138095,169663,0,0,0.0,0.0,
40284,NIFTY,16198656,8846107,25194913,0,0,0.0,150150.0,
40293,NIFTY,5924080,6203650,12127730,0,0,0.0,0.0,
40294,TORNTPOWER,28691,136635,165326,0,0,0.0,0.0,
40301,TATAPOWER,52943,320895,373838,0,0,0.0,0.0,
40309,IDFCFIRSTB,30476,190350,220826,0,0,0.0,0.0,
40312,ABB,108179,564990,673169,0,0,0.0,0.0,
40312,BANKNIFTY,1074598,2889923,3944986,0,0,0.0,-19536.25,
40312,HINDALCO,480804,719196,1200000,0,0,0.0,0.0,
40312,RBLBANK,315105,1339100,1654205,0,0,0.0,0.0,
40312,TITAN,170323,463256,633579,0,0,0.0,0.0,
40354A,AUROPHARMA,48725,268680,317405,0,0,0.0,0.0,
40354A,BPCL,61321,284634,345955,0,0,0.0,0.0,
40354A,GMRINFRA,64102,385200,449302,0,0,0.0,0.0,
40354A,HDFCAMC,158976,731157,890133,0,0,0.0,0.0,
40354A,HDFCLIFE,271009,1180080,1451089,0,0,0.0,0.0,
40354A,HINDALCO,49738,315372,365111,0,0,0.0,0.0,
40354A,MANAPPURAM,47544,299760,347304,0,0,0.0,0.0,
40354A,SRTRANSFIN,80649,484938,565587,0,0,0.0,0.0,
40354A,TATAMOTORS,86423,548226,634649,0,0,0.0,0.0,
40354A,TATAPOWER,52943,320895,373838,0,0,0.0,0.0,
40354A,ULTRACEMCO,481180,2000260,2481440,0,0,0.0,0.0,
40354A,VOLTAS,29029,140370,169399,0,0,0.0,0.0,
40362,BANKNIFTY,5673881,11936364,17610245,0,0,0.0,0.0,
40362A,BANKNIFTY,11261794,23887211,35149005,0,0,0.0,0.0,
40362A,MARUTI,6313650,6715200,13028850,0,0,0.0,0.0,
40366,BAJFINANCE,354243,1904325,2258568,0,0,0.0,0.0,
40366,BANDHANBNK,248516,1693224,1941740,0,0,0.0,0.0,
40366,CANFINHOME,18587,113811,132399,0,0,0.0,0.0,
40366,COFORGE,683436,4436289,5119725,0,0,0.0,0.0,
40366,DELTACORP,239900,1188180,1428080,0,0,0.0,0.0,
40366,INTELLECT,361142,2734200,3095342,0,0,0.0,0.0,
40366,TECHM,181465,847536,1029001,0,0,0.0,0.0,
40368,DLF,45807,272877,318684,0,0,0.0,0.0,
40371,BANKNIFTY,1869801,409633,2279434,0,0,0.0,0.0,
40371,HCLTECH,110563,445900,556463,0,0,0.0,0.0,
40371,HDFC,563083,2450880,3013963,0,0,0.0,0.0,
40371,HDFCBANK,93419,376084,469503,0,0,0.0,0.0,
40371,INFY,34348,141774,176122,0,0,0.0,0.0,
40371,KOTAKBANK,107990,449632,557622,0,0,0.0,0.0,
40371,RELIANCE,91616,147610,239226,0,0,0.0,0.0,
40371,TCS,373708,1358455,1732164,0,0,0.0,0.0,
40371,TECHM,90732,425640,516372,0,0,0.0,0.0,
40371,ULTRACEMCO,72177,300039,372216,0,0,0.0,0.0,
40372,ACC,87753,397570,485323,0,0,0.0,0.0,
40372,BAJFINANCE,236162,1269550,1505712,0,0,0.0,0.0,
40372,HDFCBANK,124559,503998,628557,0,0,0.0,0.0,
40372,HINDUNILVR,186502,759297,945799,0,0,0.0,0.0,
40372,HONAUT,66774,308303,375078,0,0,0.0,0.0,
40372,KOTAKBANK,188983,786856,975839,0,0,0.0,0.0,
40372,MRF,314666,1454814,1769480,0,0,0.0,0.0,
40372,NAUKRI,138411,876690,1015101,0,0,0.0,0.0,
40372,SBIN,63777,283290,347067,0,0,0.0,0.0,
40376,ADANIPORTS,307860,1694400,2002260,0,0,0.0,0.0,
40376,SAIL,122524,807660,930184,0,0,0.0,0.0,
40376,TATAMOTORS,1555621,9868068,11423689,0,0,0.0,0.0,
40376,TCS,88978,364147,453125,0,0,0.0,0.0,
40377,RAIN,87489,641340,728829,0,0,0.0,0.0,
40384,ADANIENT,750961,4707725,5458686,0,0,0.0,0.0,
40384,SIEMENS,267435,1122577,1390012,0,0,0.0,0.0,
40384,SRTRANSFIN,322597,1933200,2255797,0,0,0.0,0.0,
40385,TATAPOWER,52943,320895,373838,0,0,0.0,0.0,
40388,BANKNIFTY,42983,258558,301541,0,0,0.0,0.0,
40388,HDFCAMC,90843,417804,508647,0,0,0.0,0.0,
40388,HDFCBANK,124559,501446,626005,0,0,0.0,0.0,
40388,HDFCLIFE,271009,866305,1137314,0,0,0.0,0.0,
40388,ICICIPRULI,498440,814950,1313390,0,0,0.0,0.0,
40388,KOTAKBANK,377966,1573712,1951678,0,0,0.0,0.0,
40395,NIFTY,55538,261091,316629,0,0,0.0,0.0,
40395,TCS,35591,145659,181250,0,0,0.0,0.0,
40397,TCS,17795,72829,90625,0,0,0.0,0.0,
40398,ADANIPORTS,76965,178225,255190,0,0,0.0,0.0,
40398,BHARATFORG,29646,86860,116506,0,0,0.0,0.0,
40398,BPCL,40880,71532,112412,0,0,0.0,0.0,
40398,IBULHSGFIN,48352,83200,131552,0,0,0.0,0.0,
40398,TATAMOTORS,64817,193885,258703,0,0,0.0,0.0,
40398,ZEEL,27237,113549,140787,0,0,0.0,0.0,
40400,BANKNIFTY,21491,129279,150770,0,0,0.0,0.0,
40400,NIFTY,37025,175415,212440,0,0,0.0,0.0,
40400A,ACC,87753,395730,483483,0,0,0.0,0.0,
40400A,BAJFINANCE,236162,1264600,1500762,0,0,0.0,0.0,
40400A,BANKNIFTY,21491,130063,151555,0,0,0.0,0.0,
40400A,HDFCBANK,124559,501446,626005,0,0,0.0,0.0,
40400A,HINDUNILVR,186502,755433,941935,0,0,0.0,0.0,
40400A,HONAUT,66774,309659,376434,0,0,0.0,0.0,
40400A,KOTAKBANK,188983,782936,971919,0,0,0.0,0.0,
40400A,MRF,314666,1461491,1776157,0,0,0.0,0.0,
40400A,NAUKRI,138411,873810,1012221,0,0,0.0,0.0,
40400A,NIFTY,37025,174061,211086,0,0,0.0,0.0,
40400A,SBIN,63777,281970,345747,0,0,0.0,0.0,
40405,BANKNIFTY,12035506,2716700,14752206,0,0,0.0,0.0,
40405,NIFTY,11107650,13804080,24911730,0,0,0.0,0.0,
40417,BALRAMCHIN,252436,1782528,2034964,0,0,0.0,0.0,
40417,IEX,98667,572250,670917,0,0,0.0,0.0,
40418,BANKNIFTY,2579037,5932500,8511537,0,0,0.0,0.0,
40419,BAJFINANCE,915129,4919506,5834635,0,0,0.0,0.0,
40419,ITC,76227,311424,387651,0,0,0.0,0.0,
40419,NIFTY,1332918,951012,2283930,0,0,0.0,0.0,
40419,TATAPOWER,52943,320895,373838,0,0,0.0,0.0,
40429,NIFTY,0,11535,11535,0,0,0.0,0.0,
40431,DALBHARAT,30487,176725,207212,0,0,0.0,0.0,
40431,HDFCBANK,31139,125999,157139,0,0,0.0,0.0,
40431,INFY,17174,71244,88418,0,0,0.0,0.0,
40431,SBIN,31888,141645,173533,0,0,0.0,0.0,
41022,BAJAJFINSV,285897,1565000,1850897,0,0,0.0,0.0,
41022,BAJFINANCE,236162,1269550,1505712,0,0,0.0,0.0,
41022,CANBK,30887,198126,229013,0,0,0.0,0.0,
41022,HINDCOPPER,17247,130333,147580,0,0,0.0,0.0,
41022,IDFCFIRSTB,30476,190350,220826,0,0,0.0,0.0,
41022,NESTLEIND,54682,225931,280613,0,0,0.0,0.0,
41022,NIFTY,370255,1740610,2110865,0,0,0.0,0.0,
41134,ADANIPORTS,153930,847200,1001130,0,0,0.0,0.0,
41134,AXISBANK,37285,184812,222097,0,0,0.0,0.0,
41134,BANKBARODA,206203,547794,753997,0,0,0.0,0.0,
41134,BHEL,180699,429240,609939,0,0,0.0,0.0,
41134,BSOFT,26744,176228,202972,0,0,0.0,0.0,
41134,COALINDIA,272126,1367520,1639646,0,0,0.0,0.0,
41134,GAIL,89589,428769,518358,0,0,0.0,0.0,
41134,GUJGASLTD,215293,1252875,1468168,0,0,0.0,0.0,
41134,HDFCLIFE,22584,98340,120924,0,0,0.0,0.0,
41134,IDEA,197225,1904000,2101225,0,0,0.0,0.0,
41134,IDFCFIRSTB,60952,380700,441652,0,0,0.0,0.0,
41134,IEX,78933,457800,536733,0,0,0.0,0.0,
41134,INDIAMART,68978,458473,527452,0,0,0.0,0.0,
41134,L&TFH,81427,525802,607229,0,0,0.0,0.0,
41134,MCX,21851,125348,147199,0,0,0.0,0.0,
41134,NATIONALUM,134589,919020,1053609,0,0,0.0,0.0,
41134,PNB,180096,589920,770016,0,0,0.0,0.0,
41134,SAIL,140028,923040,1063068,0,0,0.0,0.0,
41134,SBIN,127554,264540,392094,0,0,0.0,0.0,
41134,TATAMOTORS,496934,3152299,3649234,0,0,0.0,0.0,
41134,TATAPOWER,714738,3608820,4323558,0,0,0.0,0.0,
41134,TATASTEEL,31594,189210,220804,0,0,0.0,0.0,
41134,TCS,2028705,8302562,10331268,0,0,0.0,0.0,
50001,ABFRL,0,48490,27040,0,0,0.0,-21450.0,
50001,GODREJPROP,0,61100,73823,0,0,0.0,12723.75,
50001,INDUSINDBK,0,320850,320850,0,0,0.0,0.0,
50001,IRCTC,287326,103818,367695,0,0,0.0,-23450.0,
50001,JUBLFOOD,0,47250,47250,0,0,0.0,0.0,
50001,M&MFIN,0,62400,62400,0,0,0.0,0.0,
50001,MFSL,0,360360,615907,0,0,0.0,255547.5,
50001,TATAPOWER,0,60243,60243,0,0,0.0,0.0,
50001,ZEEL,0,445500,445500,0,0,0.0,0.0,
50002,ABCAPITAL,0,283500,425250,0,0,0.0,141750.0,
50002,COALINDIA,0,245490,353220,0,0,0.0,107730.0,
50002,ESCORTS,836964,677858,1476350,0,0,0.0,-38472.5,
50002,INDUSINDBK,0,453622,684495,0,0,0.0,230872.5,
50003,BANKNIFTY,1031614,2664075,3731743,0,0,0.0,36053.75,
50003,GMRINFRA,32051,77400,108326,0,0,0.0,-1125.0,
50003,HINDCOPPER,0,222955,325510,0,0,0.0,102555.0,
50003,MANAPPURAM,95088,291360,386448,0,0,0.0,0.0,
50003,NIFTY,166614,317956,494613,0,0,0.0,10042.5,
50003,PNB,360192,204640,564832,0,0,0.0,0.0,
50006A,BANKNIFTY,1719358,1443963,3163321,0,0,0.0,0.0,
50006A,NIFTY,3517422,2113250,5630672,0,0,0.0,0.0,
50006A,TATACHEM,36123,210020,246143,0,0,0.0,0.0,
50006A,TCS,35591,145659,181250,0,0,0.0,0.0,
50010,BHEL,1897347,1061865,3057912,0,0,0.0,98700.00000000001,
50010,INDUSINDBK,0,282712,428737,0,0,0.0,146025.0,
50010,RECLTD,274806,100800,375606,0,0,0.0,0.0,
50010,ZEEL,0,134550,199350,0,0,0.0,64800.0,
50014,ABFRL,0,33150,33150,0,0,0.0,0.0,
50014,BHEL,271049,-5355,298769,0,0,0.0,33074.999999999985,
50014,HDFCBANK,0,159060,159060,0,0,0.0,0.0,
50014,INDHOTEL,0,37806,37806,0,0,0.0,0.0,
50014,INDUSINDBK,74787,163548,238335,0,0,0.0,0.0,
50014,RECLTD,0,90000,98800,0,0,0.0,8800.0,
50016,ALKEM,85913,352016,437929,0,0,0.0,0.0,
50016,PNB,1200640,338240,1538880,0,0,0.0,0.0,
50016,SIEMENS,26743,124525,151269,0,0,0.0,0.0,
50019,DELTACORP,0,0,0,0,0,0.0,0.0,
50019,PNB,1080576,877280,2178656,0,0,0.0,220800.0,
50023,ABFRL,0,14950,23400,0,0,0.0,8450.0,
50023,INDHOTEL,45327,2815,42713,0,0,0.0,-5429.700000000001,
50023,INTELLECT,0,15112,22650,0,0,0.0,7537.5,
50030,ABCAPITAL,102286,256662,341668,0,0,0.0,-17280.0,
50030,ADANIENT,1672596,2100392,3762814,0,0,0.0,-10175.0,
50030,ESCORTS,0,-1097690,-1616230,0,0,0.0,-518540.0,
50030,INDUSINDBK,56090,164916,221006,0,0,0.0,0.0,
50030,RECLTD,0,145600,204800,0,0,0.0,59200.0,
50034,BSOFT,26744,173771,251540,0,0,0.0,51025.0,
50034,IBULHSGFIN,580230,616600,1338830,0,0,0.0,142000.0,
50034,IRCTC,88408,66062,154470,0,0,0.0,0.0,
50034,PEL,7891,23394,25675,0,0,0.0,-5610.0,
50034,PNB,360192,280640,640832,0,0,0.0,0.0,
50034,SRF,29907,205800,320776,0,0,0.0,85068.75,
50034,TRENT,36347,190479,274350,0,0,0.0,47523.75,
50035,ABCAPITAL,0,113400,113400,0,0,0.0,0.0,
50035,BHEL,0,203700,308175,0,0,0.0,104475.0,
50035,RELIANCE,0,93000,93000,0,0,0.0,0.0,
50035,TATAPOWER,0,94500,94500,0,0,0.0,0.0,
50043,TATAMOTORS,0,60491,95118,0,0,0.0,34627.5,
50045,IRCTC,0,40031,42000,0,0,0.0,1968.75,
50045,TATAMOTORS,0,40327,63412,0,0,0.0,23085.0,
50046,PNB,0,-602400,-895200,0,0,0.0,-292800.0,
50048,ABCAPITAL,358003,276750,621793,0,0,0.0,-12960.0,
50048,BHEL,0,-965475,-1464750,0,0,0.0,-499275.0,
50048,HDFCLIFE,0,15730,15730,0,0,0.0,0.0,
50048,INDHOTEL,0,47660,57313,0,0,0.0,9652.8,
50048,INDUSINDBK,0,19035,19035,0,0,0.0,0.0,
50048,JUBLFOOD,0,10500,10500,0,0,0.0,0.0,
50048,LICHSGFIN,0,20800,32000,0,0,0.0,11200.0,
50048,TATAPOWER,0,21262,21262,0,0,0.0,0.0,
50052,ADANIENT,0,30110,22310,0,0,0.0,-7800.0,
50052,ALKEM,42956,176008,218964,0,0,0.0,0.0,
50052,BANKNIFTY,0,39780,71180,0,0,0.0,31400.0,
50052,CONCOR,0,56950,41700,0,0,0.0,-15250.0,
50052,ESCORTS,0,-254237,-379775,0,0,0.0,-125537.5,
50054,BHEL,361399,145530,514279,0,0,0.0,7350.0,
50054,INDHOTEL,0,28355,28355,0,0,0.0,0.0,
50054,INDUSINDBK,0,19035,19035,0,0,0.0,0.0,
50054,LICHSGFIN,0,18900,18900,0,0,0.0,0.0,
50054,TATAPOWER,0,10631,10631,0,0,0.0,0.0,
50061,BHEL,0,-395325,-565425,0,0,0.0,-170100.0,
50061,TATAPOWER,0,-4725,-6918,0,0,0.0,-2193.750000000002,
50062,APOLLOTYRE,323253,1103445,1912323,0,0,0.0,485625.0,
50062,HDFCAMC,0,40995,30855,0,0,0.0,-10140.0,
50062,IBULHSGFIN,0,127400,196000,0,0,0.0,68600.0,
50063,BHEL,271049,-431760,-519810,0,0,0.0,-359100.0,
50063,COALINDIA,0,100380,155400,0,0,0.0,55020.0,
50064,CONCOR,0,36750,63300,0,0,0.0,26550.0,
50064,HDFCLIFE,0,24200,24200,0,0,0.0,0.0,
50064,INDHOTEL,0,56710,56710,0,0,0.0,0.0,
50064,INDUSINDBK,0,23265,23265,0,0,0.0,0.0,
50064,JUBLFOOD,0,18000,18000,0,0,0.0,0.0,
50064,LICHSGFIN,0,28000,44000,0,0,0.0,16000.0,
50064,TATAPOWER,0,42525,42525,0,0,0.0,0.0,
50074,AXISBANK,0,57300,57300,0,0,0.0,0.0,
50074,BHEL,0,-259875,-354375,0,0,0.0,-94499.99999999999,
50074,IRCTC,22102,311990,334092,0,0,0.0,0.0,
50074,ZEEL,0,178200,178200,0,0,0.0,0.0,
50085,COALINDIA,0,54600,54600,0,0,0.0,0.0,
50087,ADANIENT,0,23280,23280,0,0,0.0,0.0,
50087,DEEPAKNTR,0,35812,35812,0,0,0.0,0.0,
50087,IRCTC,66306,61075,127381,0,0,0.0,0.0,
50091,ADANIENT,0,15520,15520,0,0,0.0,0.0,
50091,DEEPAKNTR,0,35812,35812,0,0,0.0,0.0,
50091,IRCTC,66306,61075,127381,0,0,0.0,0.0,
50093,BHEL,1174548,578235,1802133,0,0,0.0,49350.0,
50093,ESCORTS,0,-409530,-604560,0,0,0.0,-195030.0,
50101,HDFC,0,49020,49020,0,0,0.0,0.0,
50101,HDFCBANK,0,23320,23320,0,0,0.0,0.0,
50101,IRCTC,132612,208950,341562,0,0,0.0,0.0,
50103,BHEL,0,-285075,-404775,0,0,0.0,-119700.0,
50103,HDFC,0,42030,42030,0,0,0.0,0.0,
50103,HDFCBANK,0,49060,49060,0,0,0.0,0.0,
50105,IRCTC,44204,18943,63147,0,0,0.0,0.0,
50105,TATAPOWER,26471,16875,48240,0,0,0.0,4893.75,
50107,HDFC,0,52800,52800,0,0,0.0,0.0,
50107,IRCTC,44204,22837,67041,0,0,0.0,0.0,
50108,ADANIENT,0,4975,8750,0,0,0.0,3775.0,
50108,BHEL,180699,14174,187524,0,0,0.0,-7349.999999999999,
50108,DABUR,0,29625,44625,0,0,0.0,15000.0,
50108,HAVELLS,21813,-1350,16313,0,0,0.0,-4150.0,
50108,LTTS,27200,10350,37550,0,0,0.0,0.0,
50108,MRF,0,-28653,-68867,0,0,0.0,-40214.0,
50108,NIFTY,0,12010,14935,0,0,0.0,2925.0,
50108,RELIANCE,0,23337,40337,0,0,0.0,17000.0,
50108,WIPRO,0,15100,23100,0,0,0.0,8000.0,
50111,IRCTC,44204,69650,113854,0,0,0.0,0.0,
50116,BHEL,0,-300825,-436275,0,0,0.0,-135450.0,
50116,HDFC,0,29130,43830,0,0,0.0,14700.0,
50116,HDFCBANK,0,49912,75020,0,0,0.0,25107.5,
50118,HDFC,0,49020,49020,0,0,0.0,0.0,
50118,IRCTC,44204,22837,67041,0,0,0.0,0.0,
50119,HDFC,0,24360,36210,0,0,0.0,11850.0,
50121,HDFC,112616,232815,394076,0,0,0.0,48645.0,
50122,BHEL,0,-212625,-326025,0,0,0.0,-113400.0,
50122,TATAPOWER,0,-4725,-6918,0,0,0.0,-2193.750000000002,
50123,BHEL,180699,110144,290844,0,0,0.0,0.0,
50124,BANKNIFTY,0,36241,59057,0,0,0.0,22816.25,
50124,HDFC,0,49740,74460,0,0,0.0,24720.0,
50126,DELTACORP,26655,-222962,-363746,0,0,0.0,-167440.0,
50129,BPCL,0,9000,9000,0,0,0.0,0.0,
50129,HDFC,0,14010,14010,0,0,0.0,0.0,
50130,TATAPOWER,26471,61492,87964,0,0,0.0,0.0,
50134,BANDHANBNK,27612,46224,73836,0,0,0.0,0.0,
50134,TATASTEEL,31594,39737,71332,0,0,0.0,0.0,
50134,VOLTAS,14514,34265,48779,0,0,0.0,0.0,
50134,WIPRO,14098,27390,41488,0,0,0.0,0.0,
50135,HDFC,0,14010,14010,0,0,0.0,0.0,
50135,HDFCBANK,0,24530,24530,0,0,0.0,0.0,
50136,TATASTEEL,31594,40120,71714,0,0,0.0,0.0,
50138,IRCTC,44204,18943,63147,0,0,0.0,0.0,
50143,DELTACORP,106622,130870,237492,0,0,0.0,0.0,
50505,RAMCOCEM,0,-150960,-226270,0,0,0.0,-75310.0,
50506,RAMCOCEM,117229,46869,164098,0,0,0.0,0.0,
50514,EXIDEIND,140275,87696,243811,0,0,0.0,15840.0,
50514,PNB,360192,162240,541632,0,0,0.0,19200.0,
50516,EXIDEIND,140275,89136,253531,0,0,0.0,24120.0,
60003,ADANIENT,273077,84650,357727,0,0,0.0,0.0,
60003,ATUL,0,50782,77032,0,0,0.0,26250.0,
60003,BALRAMCHIN,0,13760,18400,0,0,0.0,4640.0,
60003,BANKBARODA,0,43290,65812,0,0,0.0,22522.5,
60003,BANKNIFTY,859678,88598,872624,0,0,0.0,-75652.5,
60003,BHEL,0,43050,47775,0,0,0.0,4725.0,
60003,COALINDIA,0,126000,178080,0,0,0.0,52080.0,
60003,CONCOR,0,38450,59700,0,0,0.0,21250.0,
60003,FINNIFTY,0,-16400,-64890,0,0,0.0,-48490.0,
60003,GMRINFRA,160256,122625,317756,0,0,0.0,34875.0,
60003,NIFTY,0,119165,77750,0,0,0.0,-41415.0,
60003,PEL,0,20253,29507,0,0,0.0,9253.75,
60003,RBLBANK,131293,301000,326043,0,0,0.0,-106250.0,
60003,RECLTD,0,61200,111600,0,0,0.0,50400.0,
60003,VEDL,51518,22924,74443,0,0,0.0,0.0,
60004,ADANIENT,68269,18425,86694,0,0,0.0,0.0,
60004,HDFCLIFE,45168,18920,64088,0,0,0.0,0.0,
60004,IEX,39466,42000,81466,0,0,0.0,0.0,
60004,RBLBANK,52517,343850,396367,0,0,0.0,0.0,
60004,RECLTD,0,-8800,-9600,0,0,0.0,-800.0,
60006,NIFTY,0,232585,198310,0,0,0.0,-34275.0,
60015,COALINDIA,0,56280,84000,0,0,0.0,27720.0,
60015,FINNIFTY,0,7158,4416,0,0,0.0,-2741.999999999999,
60015,HDFCLIFE,0,8690,12705,0,0,0.0,4015.0,
60015,PEL,0,5830,5830,0,0,0.0,0.0,
60015,RBLBANK,26258,103100,129358,0,0,0.0,0.0,
60015,RECLTD,0,-400,1200,0,0,0.0,1600.0,
60015,VOLTAS,14514,9875,24389,0,0,0.0,0.0,
60021,COALINDIA,0,28560,42840,0,0,0.0,14280.0,
60022,COALINDIA,0,25830,11340,0,0,0.0,-14490.0,
60032,BEL,21376,-741,20635,0,0,0.0,0.0,
60032,INFY,0,-24525,-36915,0,0,0.0,-12390.0,
60032,NMDC,27741,15577,73301,0,0,0.0,29982.499999999996,
60034,COALINDIA,0,28350,42420,0,0,0.0,14070.0,
60036,ASHOKLEY,0,4500,8000,0,0,0.0,3500.0,
60036,COALINDIA,0,29820,45360,0,0,0.0,15540.0,
60039,COALINDIA,0,57330,86100,0,0,0.0,28770.0,
60045,COALINDIA,0,27300,27300,0,0,0.0,0.0,
65001,IEX,0,21937,31687,0,0,0.0,9750.0,
65002,LT,86635,84978,171613,0,0,0.0,0.0,
65004,AMBUJACEM,0,143370,214020,0,0,0.0,70650.0,
65004,IEX,19733,44437,64170,0,0,0.0,0.0,
65004,TATACOMM,0,43175,63650,0,0,0.0,20475.0,
65005,AMBUJACEM,0,140490,208260,0,0,0.0,67770.0,
65005,IEX,19733,44437,64170,0,0,0.0,0.0,
65005,TATACOMM,0,42875,63050,0,0,0.0,20175.0,
65006,AMBUJACEM,0,109620,161100,0,0,0.0,51480.0,
65006,LT,64976,92640,159521,0,0,0.0,1905.0,
65007,ADANIPORTS,19241,46600,65841,0,0,0.0,0.0,
65007,AMBUJACEM,0,129060,129060,0,0,0.0,0.0,
65007,LT,0,61665,61665,0,0,0.0,0.0,
65007,M&M,0,45500,45500,0,0,0.0,0.0,
65007,NIFTY,0,2238750,2238750,0,0,0.0,0.0,
70005,BANKNIFTY,0,53300,78500,0,0,0.0,25200.0,
70010,NIFTY,0,77640,62160,0,0,0.0,-15480.0,
70011,FINNIFTY,430458,1344012,1892008,0,0,0.0,117538.0,
70011,NIFTY,0,-105900,-155370,0,0,0.0,-49470.0,
70017,BANKNIFTY,2321133,2978803,5984297,0,0,0.0,684361.25,
70020,BANKNIFTY,5587913,2750136,8338049,0,0,0.0,0.0,
70020,NIFTY,1703173,3457918,5161091,0,0,0.0,0.0,
70031,ALKEM,64435,264012,328447,0,0,0.0,0.0,
70031,PNB,1200640,338240,1538880,0,0,0.0,0.0,
70031,SIEMENS,26743,124525,151269,0,0,0.0,0.0,
80005,NIFTY,185127,205464,390591,0,0,0.0,0.0,
80007,FINNIFTY,6933457,2910320,9843777,0,0,0.0,0.0,
80007,NIFTY,0,272200,272200,0,0,0.0,0.0,
80020,NIFTY,0,7800,7800,0,0,0.0,0.0,
80022,NIFTY,333229,28836,362065,0,0,0.0,0.0,
80037,NIFTY,10663344,5906790,16570134,0,0,0.0,0.0,
80039,NIFTY,0,288750,288750,0,0,0.0,0.0,
80051,FINNIFTY,0,-15280,-18560,0,0,0.0,-3280.0,
80060,ABCAPITAL,25571,149040,174611,0,0,0.0,0.0,
80060,BANDHANBNK,0,7110,2340,0,0,0.0,-4770.0,
80060,BANKNIFTY,2600528,2624868,5043918,0,0,0.0,-181478.75,
80060,BEL,21376,111378,132754,0,0,0.0,0.0,
80060,BRITANNIA,29285,120952,150237,0,0,0.0,0.0,
80060,HAL,90824,260395,385656,0,0,0.0,34437.5,
80060,HINDUNILVR,26643,108471,135114,0,0,0.0,0.0,
80060,LTI,25926,148705,174631,0,0,0.0,0.0,
80060,LTTS,54401,323436,377837,0,0,0.0,0.0,
80060,NIFTY,148102,726697,884874,0,0,0.0,10075.0,
80060,RECLTD,0,-9200,-66400,0,0,0.0,-57200.0,
80060,TCS,62284,256152,318437,0,0,0.0,0.0,
80060,TITAN,34064,152943,187008,0,0,0.0,0.0,
80060,UPL,141441,266240,407681,0,0,0.0,0.0,
80116,ABB,54089,62850,116939,0,0,0.0,0.0,
80116,BANKNIFTY,2965892,8346886,11314666,0,0,0.0,1887.5,
80116,COALINDIA,68031,82824,150855,0,0,0.0,0.0,
80116,EICHERMOT,41822,46915,88738,0,0,0.0,0.0,
80116,SRF,89723,152711,242435,0,0,0.0,0.0,
80116,TRENT,72694,90552,163246,0,0,0.0,0.0,
80116,TVSMOTOR,76252,120736,196988,0,0,0.0,0.0,
80117,ABB,54089,62850,116939,0,0,0.0,0.0,
80117,BANKNIFTY,1482946,3231044,4713990,0,0,0.0,0.0,
80117,COALINDIA,68031,82824,150855,0,0,0.0,0.0,
80117,EICHERMOT,41822,46915,88738,0,0,0.0,0.0,
80117,SRF,89723,152711,242435,0,0,0.0,0.0,
80117,TVSMOTOR,76252,120736,196988,0,0,0.0,0.0,
80122,ACC,43876,198785,242661,0,0,0.0,0.0,
80122,ASHOKLEY,52062,300200,352262,0,0,0.0,0.0,
