6405,SYNGENE,1167600,1383560,2551160,0.0,0.0,
6405,TATACHEM,7087164,450000.0,7537164,0.0,21450.0,
6405,TATACOMM,214776.1875,263005.00000000006,477781.18750000006,0.0,225.0,
6405,TATACONSUM,221569.42500000002,944010.0,1165579,-29925.0,-5850.0,
6405,TATAMOTORS,1751475,2240718,3992193,-63840.0,25436.250000000007,
6405,TATAPOWER,1604403,2625851,4230254,62943.75,0.0,
6405,TATASTEEL,93087.75,370515.0,463602.75,-25500.0,0.0,
6405,TCS,2771069,6242212,9013282,-782460.0,36210.0,
6405,TECHM,249976.65000000002,546672.0,796648.65,39120.0,-3000.0,
6405,TITAN,9979095,27461557,37440653,-40218.75000000012,37556.25000000006,
6405,TORNTPOWER,438270.0,193155.0,631425.0,13425.000000000116,0.0,
6405,TRENT,11386585,11653998,23040583,0.0,0.0,
6405,TVSMOTOR,0.0,0.0,0.0,0.0,0.0,
6405,UBL,0.0,0.0,0.0,0.0,0.0,
6405,ULTRACEMCO,21489.825,100146.0,121635.825,-4885.0,0.0,
6405,UPL,271827.2375,104492.17999999996,376319.4175,-7280.0,0.0,
6405,VEDL,326060.13125000003,581002.0,907062.1312500001,0.0,-3797.4999999999995,
6405,VOLTAS,1402996,694249.75,2097245,0.0,0.0,
6405,WHIRLPOOL,608469.75,633297.0,1241766,0.0,0.0,
6405,WIPRO,434770.87500000006,1420100,1854870,-146400.0,0.0,
6405,ZEEL,109599.00000000001,-90420.0,19179.000000000015,-17700.0,0.0,
6405,ZYDUSLIFE,191039.625,94266.0,285305.625,0.0,0.0,
A0002,BANKNIFTY,0.0,0.0,0.0,0.0,0.0,
A0017,ACC,43555.75,195522.5,239078.25,-7212.5,0.0,
A0017,ASHOKLEY,55755.000000000015,291600.0,347355.0,-15500.0,0.0,
A0017,BATAINDIA,71392.475,280599.0,351991.475,-1815.0,0.0,
A0017,BERGEPAINT,97589.80000000003,386320.0,483909.80000000005,-220.0,0.0,
A0017,BHARATFORG,104594.0,639440.0,744034.0,0.0,0.0,
A0017,BIOCON,45691.80000000001,234692.0,280383.8,-9660.0,0.0,
A0017,CHOLAFIN,258475.00000000003,1579812,1838287,-5812.5,0.0,
A0017,CONCOR,50858.5,278620.0,329478.5,-13000.0,0.0,
A0017,CUMMINSIND,25599.000000000004,126054.0,151653.0,15630.0,0.0,
A0017,GNFC,607288.5000000001,974441.0,1581729,53820.00000000023,0.0,
A0017,HDFCLIFE,83075.30000000002,352528.0,435603.30000000005,14080.0,0.0,
A0017,INDHOTEL,-5949803.589333335,67569.60000000003,-5882233.989333335,-15283.599999999627,0.0,
A0017,IRCTC,63007.87499999999,281785.0,344792.875,0.0,0.0,
A0017,PETRONET,107887.50000000003,439530.0,547417.5,-62100.0,0.0,
A0017,SYNGENE,58380.0,296290.0,354670.0,0.0,0.0,
A0017,TATACHEM,277928.00000000006,724290.0,1002218,0.0,0.0,
A0017,TATACONSUM,123094.125,523647.0,646741.125,-15525.0,0.0,
A0017,TITAN,35075.90625,152651.25,187727.15625,-243.75,0.0,
A0017,VOLTAS,110348.0,477540.0,587888.0,0.0,0.0,
A0018,TORNTPOWER,54783.75000000001,256950.00000000003,311733.75000000006,0.0,0.0,
A0019,ADANIENT,96450.375,116190.0,212640.375,0.0,1337.5,
A0019,ADANIPORTS,74988.7125,51131.25000000001,126119.9625,0.0,0.0,
A0019,AMBUJACEM,76501.40400000001,261954.00000000003,338455.40400000004,0.0,0.0,
A0019,BHARATFORG,26148.5,117770.0,143918.5,0.0,0.0,
A0019,BPCL,49132.125,14894.64,64026.765,11160.0,0.0,
A0019,GUJGASLTD,21890.312500000004,71487.5,93377.8125,0.0,0.0,
A0019,IBULHSGFIN,41352.5,154960.0,196312.5,0.0,0.0,
A0019,NIFTY,0.0,-186.0,-186.0,0.0,0.0,
A0019,TATAMOTORS,105510.5625,153994.05,259504.6125,0.0,0.0,
A0019,ZEEL,273997.5,296081.4,570078.9,0.0,0.0,
A0020,ADANIENT,64300.25,445180.0,509480.25,-4900.0,0.0,
A0020,ADANIPORTS,2398725,8664000,11062725,-810000.0,0.0,
A0020,AMBUJACEM,0.0,0.0,0.0,0.0,0.0,
A0020,BANKBARODA,162776.25,645021.0,807797.25,-16379.999999999534,0.0,
A0020,BANKNIFTY,17653979,9881254,27535233,0.0,295930.0,
A0020,BHARATFORG,52297.0,317720.0,370017.0,0.0,0.0,
A0020,BHEL,852599.9999999999,2928240,3780840,0.0,0.0,
A0020,BPCL,58958.55000000001,248022.0,306980.55,33480.000000000466,0.0,
A0020,BSOFT,27222.65,169078.0,196300.65,0.0,0.0,
A0020,COALINDIA,81897.375,148134.0,230031.375,0.0,0.0,
A0020,CUMMINSIND,51198.00000000001,237804.0,289002.0,-31260.0,0.0,
A0020,DIXON,0.0,0.0,0.0,0.0,0.0,
A0020,FINNIFTY,2288514,580188.0,2868702,0.0,11400.0,
A0020,GAIL,-1560685.0,1157749,-402935.5,0.0,0.0,
A0020,GMRINFRA,58590.000000000015,351900.0,410490.0,4500.000000000233,0.0,
A0020,GRANULES,113207.5,301200.0,414407.5,0.0,0.0,
A0020,GUJGASLTD,273628.90625,1377225,1650853,0.0,0.0,
A0020,HAL,0.0,0.0,0.0,0.0,0.0,
A0020,HDFC,172963.875,863940.0,1036903,-93765.0,0.0,
A0020,HDFCAMC,138679.8,695835.0,834514.8,24990.0,0.0,
A0020,HDFCBANK,250545.48750000005,1142443,1392988,-104445.0,0.0,
A0020,HDFCLIFE,353070.0250000001,1498244,1851314,59840.0,0.0,
A0020,HINDALCO,44738.006250000006,322790.25,367528.25625,0.0,0.0,
A0020,HINDCOPPER,188147.57500000004,1388255,1576402,0.0,0.0,
A0020,ICICIPRULI,343696.5,1786230,2129926,0.0,0.0,
A0020,IDEA,526260.0,3136000,3662260,112000.0,0.0,
A0020,IDFCFIRSTB,51135.0,366600.0,417735.0,0.0,0.0,
A0020,IGL,0.0,0.0,0.0,0.0,0.0,
A0020,INDHOTEL,0.0,-402.20000000000005,-402.20000000000005,0.0,0.0,
A0020,INDUSINDBK,111826.575,330876.0,442702.575,0.0,-10530.0,
A0020,IOC,92069.25000000001,384540.0,476609.25,0.0,0.0,
A0020,ITC,0.0,0.0,0.0,0.0,0.0,
A0020,KOTAKBANK,0.0,0.0,0.0,0.0,0.0,
A0020,LT,0.0,0.0,0.0,0.0,-990.0,
A0020,LTI,0.0,0.0,0.0,0.0,0.0,
A0020,LTTS,24128.65,160930.0,185058.65,4670.0,0.0,
A0020,LUPIN,0.0,-306.0,-306.0,0.0,0.0,
A0020,M&M,0.0,-10710.0,-10710.0,0.0,0.0,
A0020,MANAPPURAM,59881.5,297000.0,356881.5,-9600.0,0.0,
A0020,MCX,17667.300000000003,119735.99999999999,137403.3,0.0,0.0,
A0020,MOTHERSON,0.0,0.0,0.0,0.0,0.0,
A0020,MRF,0.0,0.0,0.0,0.0,0.0,
A0020,NATIONALUM,130394.25000000001,914430.0,1044824,0.0,0.0,
A0020,NIFTY,3835452,1735512,5570964,0.0,-135700.0,
A0020,PFC,0.0,0.0,0.0,0.0,0.0,
A0020,PNB,0.0,0.0,0.0,0.0,0.0,
A0020,RAMCOCEM,0.0,0.0,0.0,0.0,0.0,
A0020,RBLBANK,43050.00000000001,223850.00000000003,266900.00000000006,-4750.0,0.0,
A0020,RELIANCE,341530.0,1540680,1882210,-185600.0,0.0,
A0020,SBIN,-3651854.5,325650.0,-3326204.5,-600.0,11849.999999999998,
A0020,SRTRANSFIN,75798.45000000001,483192.0,558990.45,71820.0,0.0,
A0020,TATAMOTORS,1202820,7726777,8929597,-240255.0,-1140.0,
A0020,TATAPOWER,2280639,13328752,15609391,278100.0,0.0,
A0020,TATASTEEL,31029.25,191675.0,222704.25,-12750.0,0.0,
A0020,TCS,1283772,5856276,7140048,-697410.0,0.0,
A0020,TITAN,210455.43750000003,915907.5,1126362,-1462.5,0.0,
A0020,TORNTPOWER,27391.875000000004,127665.0,155056.875,13425.000000000116,0.0,
A0020,ULTRACEMCO,429796.5,1990400,2420196,0.0,0.0,
A0020,VOLTAS,31528.0,136440.0,167968.0,0.0,0.0,
A0034,L&TFH,142427.04,480557.39999999997,622984.44,0.0,0.0,
A0034,NIFTY,0.0,0.0,0.0,0.0,-27675.0,
A0042,ABCAPITAL,42279.3,273348.0,315627.3,0.0,0.0,
A0042,ADANIPORTS,3853380,10764087,14617467,-523875.0,-17187.5,
A0042,AMBUJACEM,229407.12900000002,606634.38,836041.5090000001,0.0,0.0,
A0042,APOLLOTYRE,209658.75,974750.0,1184408,0.0,0.0,
A0042,ASHOKLEY,209081.25,440250.0,649331.25,0.0,0.0,
A0042,ASIANPAINT,285201.0,987838.0,1273039,1400.0,2400.0,
A0042,AXISBANK,193687.20000000004,568596.0,762283.2000000001,0.0,-4800.0,
A0042,BAJAJ-AUTO,64730.75,264610.0,329340.75,0.0,0.0,
A0042,BANKBARODA,217035.00000000003,1302795,1519830,0.0,0.0,
A0042,BANKNIFTY,6959741,14040435,21000176,0.0,135215.0,
A0042,BEL,63830.025000000016,285057.0,348887.025,0.0,0.0,
A0042,BHARATFORG,392227.5,2544990,2937217,0.0,0.0,
A0042,BHEL,106574.99999999999,404040.0,510615.0,0.0,0.0,
A0042,CUMMINSIND,191992.5,612594.24,804586.74,0.0,0.0,
A0042,DRREDDY,72436.0,133397.2,205833.2,0.0,0.0,
A0042,EICHERMOT,293692.83125000005,1378794,1672487,0.0,0.0,
A0042,FEDERALBNK,153234.375,406786.0,560020.375,0.0,0.0,
A0042,GNFC,121457.70000000003,378495.0,499952.7,0.0,0.0,
A0042,GUJGASLTD,109451.5625,311866.75,421318.3125,0.0,0.0,
A0042,HAL,821095.184,2108273,2929368,0.0,0.0,
A0042,HDFCBANK,556767.7500000001,1787731,2344498,0.0,-6380.0,
A0042,HINDALCO,134214.01875000005,580930.0,715144.01875,0.0,0.0,
A0042,ICICIBANK,127374.84375000003,348782.5,476157.34375,0.0,0.0,
A0042,IEX,135148.125,418500.0,553648.125,46875.0,0.0,
A0042,INDHOTEL,483038.1780000001,1101653,1584691,0.0,0.0,
A0042,INDUSINDBK,419349.65625,1614506,2033856,0.0,12645.0,
A0042,INFY,258070.05000000005,1016256,1274326,-19575.0,0.0,
A0042,IRCTC,63007.87499999999,237020.0,300027.875,0.0,0.0,
A0042,ITC,1144505,2540192,3684697,0.0,0.0,
A0042,KOTAKBANK,130389.00000000001,359224.0,489613.0,0.0,-319.99999999999636,
A0042,M&M,576669.975,2259026,2835695,-32200.0,8190.0,
A0042,MARUTI,686743.5750000002,3388654,4075397,-1685.0,0.0,
A0042,NIFTY,366153.0,1470350,1836503,0.0,-17650.0,
A0042,NTPC,114478.0875,408482.52,522960.60750000004,0.0,0.0,
A0042,ONGC,95308.67499999999,348117.0,443425.675,-48895.0,0.0,
A0042,RELIANCE,640368.75,1741520,2381888,-46400.0,-21900.0,
A0042,SBICARD,51270.8,287352.0,338622.8,0.0,0.0,
A0042,SBIN,303518.25,728550.0,1032068,0.0,3524.9999999999973,
A0042,SUNPHARMA,270803.4,1234226,1505029,0.0,0.0,
A0042,TATACOMM,122729.25,588160.0,710889.25,0.0,0.0,
A0042,TATAMOTORS,3249725,15682866,18932591,-329460.0,-8549.999999999993,
A0042,TATAPOWER,2426494,11357077,13783571,165375.0,0.0,
A0042,TATASTEEL,77573.125,134555.0,212128.125,0.0,0.0,
A0042,TCS,250492.20000000007,942301.5,1192793,-49867.5,0.0,
A0042,TITAN,368297.015625,1092150,1460447,0.0,2324.999999999998,
A0042,TVSMOTOR,177939.825,1042930,1220869,0.0,0.0,
A0042,UPL,207867.88750000004,522080.0,729947.8875000001,0.0,0.0,
A0042,VEDL,121324.70000000003,745767.0,867091.7000000001,0.0,0.0,
A0042,WIPRO,13802.25,59530.0,73332.25,-5700.0,0.0,
A0042,ZEEL,219198.00000000003,810300.0,1029498,0.0,0.0,
A0044,NIFTY,36615.3,-48159.5,-11544.199999999997,0.0,-1400.0000000000002,
A0045,TATAPOWER,26519.062500000004,158962.5,185481.5625,4218.75,0.0,
A0052,TATASTEEL,15514.625,95837.5,111352.125,-6375.0,0.0,
A0103,BANDHANBNK,157711.05,550692.0,708403.05,-44640.0,0.0,
A0103,GNFC,121457.70000000003,194155.0,315612.7,26910.000000000116,0.0,
A0103,IDEA,65782.5,394800.0,460582.5,0.0,0.0,
A0103,MANAPPURAM,119763.0,597600.0,717363.0,-22800.0,0.0,
A0103,NATIONALUM,65197.12500000001,460275.0,525472.125,0.0,0.0,
A0103,SAIL,49234.5,229920.0,279154.5,0.0,0.0,
A0104,HINDCOPPER,34208.65000000001,253958.0,288166.65,0.0,0.0,
A0104,IDEA,65782.5,394800.0,460582.5,0.0,0.0,
A0104,ITC,38796.8,157152.0,195948.8,0.0,0.0,
A0104,M&M,62342.700000000004,279384.0,341726.7,-16100.0,0.0,
A0104,MRF,86729.1075,427144.5,513873.6075,0.0,0.0,
A0104,NIFTY,1730072,1253637,2983709,0.0,0.0,
A0104,RECLTD,56728.0,238880.0,295608.0,0.0,0.0,
A0104,TATACHEM,79408.0,208240.0,287648.0,21000.0,0.0,
A0104,TATACOMM,40909.75,247250.0,288159.75,-1300.0,0.0,
A0104,TATAPOWER,53038.12500000001,321435.0,374473.125,0.0,0.0,
A0108,HAL,0.0,0.0,0.0,0.0,0.0,
A0111,HAL,0.0,0.0,0.0,0.0,0.0,
A0119,ADANIENT,80375.3125,164135.0,244510.3125,0.0,1375.0,
A0119,ADANIPORTS,209945.55,171050.0,380995.55,0.0,62.5,
A0119,AMBUJACEM,127469.97900000002,244296.0,371765.97900000005,0.0,0.0,
A0119,GUJGASLTD,21890.312500000004,71487.5,93377.8125,0.0,0.0,
A0119,NIFTY,457691.25,612370.0,1070061,0.0,975.0,
A0119,TATAMOTORS,675267.6,1111203,1786471,0.0,0.0,
A0119,TATAPOWER,132595.3125,211342.5,343937.8125,0.0,0.0,
