14275,OPTIDX,BANKNIFTY,20221201,46000.00,CE,IO CE BANKNIFTY 1Dec22 46000.0000,-3100,43769.8,135686380,2713727.6,0,2713727.6,2
14275,OPTIDX,BANKNIFTY,20221201,47000.00,CE,IO CE BANKNIFTY 1Dec22 47000.0000,-200,43769.8,8753960,175079.2,0,175079.2,2
14275,OPTIDX,BANKNIFTY,20221208,42500.00,CE,IO CE BANKNIFTY 8Dec22 42500.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,42600.00,CE,IO CE BANKNIFTY 8Dec22 42600.0000,500,43769.8,21884900,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43000.00,CE,IO CE BANKNIFTY 8Dec22 43000.0000,400,43769.8,17507920,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43400.00,CE,IO CE BANKNIFTY 8Dec22 43400.0000,500,43769.8,21884900,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43800.00,CE,IO CE BANKNIFTY 8Dec22 43800.0000,500,43769.8,21884900,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,43900.00,CE,IO CE BANKNIFTY 8Dec22 43900.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,44000.00,CE,IO CE BANKNIFTY 8Dec22 44000.0000,6500,43769.8,284503700,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,39500.00,PE,IO PE BANKNIFTY 1Dec22 39500.0000,-700,43769.8,30638860,612777.2,0,612777.2,2
14275,OPTIDX,BANKNIFTY,20221201,40000.00,PE,IO PE BANKNIFTY 1Dec22 40000.0000,-2500,43769.8,109424500,2188490,0,2188490,2
14275,OPTIDX,BANKNIFTY,20221201,41000.00,PE,IO PE BANKNIFTY 1Dec22 41000.0000,3650,43769.8,159759770,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,41100.00,PE,IO PE BANKNIFTY 1Dec22 41100.0000,-500,43769.8,21884900,437698,0,437698,2
14275,OPTIDX,BANKNIFTY,20221201,41200.00,PE,IO PE BANKNIFTY 1Dec22 41200.0000,200,43769.8,8753960,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,41500.00,PE,IO PE BANKNIFTY 1Dec22 41500.0000,-500,43769.8,21884900,437698,0,437698,2
14275,OPTIDX,BANKNIFTY,20221201,41600.00,PE,IO PE BANKNIFTY 1Dec22 41600.0000,2900,43769.8,126932420,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,41700.00,PE,IO PE BANKNIFTY 1Dec22 41700.0000,-700,43769.8,30638860,612777.2,0,612777.2,2
14275,OPTIDX,BANKNIFTY,20221201,41800.00,PE,IO PE BANKNIFTY 1Dec22 41800.0000,-100,13.5,1350,27,0,27,2
14275,OPTIDX,BANKNIFTY,20221201,41900.00,PE,IO PE BANKNIFTY 1Dec22 41900.0000,200,43769.8,8753960,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42000.00,PE,IO PE BANKNIFTY 1Dec22 42000.0000,750,43769.8,32827350,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42100.00,PE,IO PE BANKNIFTY 1Dec22 42100.0000,575,43769.8,25167635,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42200.00,PE,IO PE BANKNIFTY 1Dec22 42200.0000,600,43769.8,26261880,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42300.00,PE,IO PE BANKNIFTY 1Dec22 42300.0000,1150,43769.8,50335270,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42400.00,PE,IO PE BANKNIFTY 1Dec22 42400.0000,-300,43769.8,13130940,262618.8,0,262618.8,2
14275,OPTIDX,BANKNIFTY,20221201,42500.00,PE,IO PE BANKNIFTY 1Dec22 42500.0000,5350,43769.8,234168430,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42600.00,PE,IO PE BANKNIFTY 1Dec22 42600.0000,1600,43769.8,70031680,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42700.00,PE,IO PE BANKNIFTY 1Dec22 42700.0000,2300,43769.8,100670540,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42800.00,PE,IO PE BANKNIFTY 1Dec22 42800.0000,-325,43769.8,14225185,284503.7,0,284503.7,2
14275,OPTIDX,BANKNIFTY,20221201,42900.00,PE,IO PE BANKNIFTY 1Dec22 42900.0000,-1300,43769.8,56900740,1138014.8,0,1138014.8,2
14275,OPTIDX,BANKNIFTY,20221201,43000.00,PE,IO PE BANKNIFTY 1Dec22 43000.0000,-500,43769.8,21884900,437698,0,437698,2
14275,OPTIDX,BANKNIFTY,20221201,43100.00,PE,IO PE BANKNIFTY 1Dec22 43100.0000,-1650,43769.8,72220170,1444403.4,0,1444403.4,2
14275,OPTIDX,BANKNIFTY,20221201,43200.00,PE,IO PE BANKNIFTY 1Dec22 43200.0000,200,43769.8,8753960,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43300.00,PE,IO PE BANKNIFTY 1Dec22 43300.0000,200,43769.8,8753960,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43400.00,PE,IO PE BANKNIFTY 1Dec22 43400.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43500.00,PE,IO PE BANKNIFTY 1Dec22 43500.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43600.00,PE,IO PE BANKNIFTY 1Dec22 43600.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221229,40500.00,PE,IO PE BANKNIFTY 29Dec22 40500.0000,350,43275.15,15146303,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221229,40800.00,PE,IO PE BANKNIFTY 29Dec22 40800.0000,350,43275.15,15146303,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221229,41000.00,PE,IO PE BANKNIFTY 29Dec22 41000.0000,-300,43275.15,12982545,259650.9,0,259650.9,2
14275,OPTIDX,BANKNIFTY,20221229,42000.00,PE,IO PE BANKNIFTY 29Dec22 42000.0000,-100,43275.15,4327515,86550.3,0,86550.3,2
14275,OPTIDX,BANKNIFTY,20221208,40500.00,PE,IO PE BANKNIFTY 8Dec22 40500.0000,-3100,43769.8,135686380,2713727.6,0,2713727.6,2
14275,OPTIDX,BANKNIFTY,20221208,41000.00,PE,IO PE BANKNIFTY 8Dec22 41000.0000,3100,43769.8,135686380,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,41200.00,PE,IO PE BANKNIFTY 8Dec22 41200.0000,100,32.1,3210,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,41500.00,PE,IO PE BANKNIFTY 8Dec22 41500.0000,6500,43769.8,284503700,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221208,41800.00,PE,IO PE BANKNIFTY 8Dec22 41800.0000,-50,70.45,3523,70.46,0,70.46,2
