28 NOV 2022,D,O,2107,T,6405,C,A1959,IO,BKNFOPT,BKNF,01 DEC 2022,41500.0000,CE,BANKNIFTY22D0141500CE,2041912,0,0.00,100,77625.00,0,0.00,0,0.00,0,0.00,100,0.00,0,0,0,0.00,100,0.00,1570.0000,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1977,IO,BKNFOPT,BKNF,01 DEC 2022,43300.0000,CE,BANKNIFTY22D0143300CE,2041951,0,0.00,0,0.00,300,40350.00,300,26722.50,0,0.00,0,0.00,0,0,0,0.00,0,0.00,115.3000,-13627.50,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1977,IO,BKNFOPT,BKNF,01 DEC 2022,42600.0000,PE,BANKNIFTY22D0142600PE,2042619,0,0.00,0,0.00,900,61353.75,900,75872.50,0,0.00,0,0.00,0,0,0,0.00,0,0.00,65.7500,14518.75,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1977,IO,NFTYOPT,NFTY,01 DEC 2022,18350.0000,PE,NIFTY22D0118350PE,2099421,0,0.00,0,0.00,0,0.00,450,8730.00,0,0.00,450,0.00,0,0,0,0.00,450,0.00,20.1500,8730.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1977,IO,NFTYOPT,NFTY,01 DEC 2022,18300.0000,PE,NIFTY22D0118300PE,2099508,0,0.00,450,12027.50,450,11070.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,15.2500,-11070.00,0.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,A2142,SF,METRFUT,METR,29 DEC 2022,0.0000,,METROPOLIS22DECFUT,1109216,600,876390.00,0,0.00,0,0.00,0,0.00,600,876390.00,0,0.00,0,0,600,876390.00,0,0.00,1472.6000,0.00,7170.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,A2142,SF,VEDLFUT,VEDL,29 DEC 2022,0.0000,,VEDL22DECFUT,1113052,1550,494372.50,0,0.00,0,0.00,0,0.00,1550,494372.50,0,0.00,0,0,1550,494372.50,0,0.00,313.3500,0.00,-8680.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A2158,SO,GLPLOPT,GLPL,29 DEC 2022,450.0000,CE,GLENMARK22DEC450CE,2263014,0,0.00,10350,73485.00,0,0.00,0,0.00,0,0.00,10350,0.00,0,0,0,0.00,10350,0.00,8.0500,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A2221,SO,HDBKOPT,HDBK,29 DEC 2022,1600.0000,PE,HDFCBANK22DEC1600PE,2267753,0,0.00,1100,32560.00,0,0.00,0,0.00,0,0.00,1100,0.00,0,0,0,0.00,1100,0.00,26.9500,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A2268,SO,TAMOOPT,TAMO,29 DEC 2022,390.0000,PE,TATAMOTORS22DEC390PE,1110943,0,0.00,1425,8193.75,0,0.00,0,0.00,0,0.00,1425,0.00,0,0,0,0.00,1425,0.00,1.8000,0.00,0.00,0.00,0.00
28 NOV 2022,D,F,2107,T,6405,C,A2684,SF,IEEXFUT,IEEX,29 DEC 2022,0.0000,,IEX22DECFUT,1109209,0,0.00,0,0.00,30000,4468500.00,0,0.00,30000,4468500.00,0,0.00,0,0,30000,4468500.00,0,0.00,149.0000,0.00,1500.00,0.00,0.00
