23,30.000000,BAJAJFINSV,20230302,20230309
24,30.000000,BAJAJFINSV,20230302,20230329
25,30.000000,BAJAJFINSV,20230309,20230329
26,30.000000,BAJAJFINSV,20230125,20230302
27,30.000000,BAJAJFINSV,20230125,20230309
28,30.000000,BAJAJFINSV,20230125,20230329
1,131.000000,BAJFINANCE,20230125,20230202
2,131.000000,BAJFINANCE,20230125,20230209
3,131.000000,BAJFINANCE,20230125,20230216
4,131.000000,BAJFINANCE,20230125,20230223
5,131.000000,BAJFINANCE,20230202,20230209
6,131.000000,BAJFINANCE,20230202,20230216
7,131.000000,BAJFINANCE,20230202,20230223
8,131.000000,BAJFINANCE,20230202,20230302
9,131.000000,BAJFINANCE,20230202,20230309
10,131.000000,BAJFINANCE,20230202,20230329
11,131.000000,BAJFINANCE,20230209,20230216
12,131.000000,BAJFINANCE,20230209,20230223
13,131.000000,BAJFINANCE,20230209,20230302
14,131.000000,BAJFINANCE,20230209,20230309
15,131.000000,BAJFINANCE,20230209,20230329
16,131.000000,BAJFINANCE,20230216,20230223
17,131.000000,BAJFINANCE,20230216,20230302
18,131.000000,BAJFINANCE,20230216,20230309
19,131.000000,BAJFINANCE,20230216,20230329
20,131.000000,BAJFINANCE,20230223,20230302
21,131.000000,BAJFINANCE,20230223,20230309
22,131.000000,BAJFINANCE,20230223,20230329
23,131.000000,BAJFINANCE,20230302,20230309
